	median_acc_expression_pao1	median_acc_expression_pa14	SRA label	Our label
SRX396955	10.6395089060399	10.4965923882201	Clinical Isolate	NA
SRX396956	26.455092367031103	26.850044411529	Clinical Isolate	NA
SRX396957	11.826527346643902	7.19739328764469	Clinical Isolate	NA
SRX396958	11.2139320215839	10.3954810489044	Clinical Isolate	NA
SRX396959	15.687967531262704	10.3801079820394	Clinical Isolate	NA
SRX396960	28.639473978213502	28.256736628701802	Clinical Isolate	NA
SRX396961	26.544155574513397	24.6064893571486	Clinical Isolate	PAO1-like
SRX396962	23.102584684672998	21.7407267594272	Clinical Isolate	NA
SRX396963	6.45638881908943	6.430367533838849	Clinical Isolate	NA
SRX396964	27.5239271059826	25.9576112798207	Clinical Isolate	NA
SRX396965	21.0090083309388	21.0101602736588	Clinical Isolate	NA
SRX396966	23.977650408309003	23.8489529349871	Clinical Isolate	NA
SRX396967	24.7152765068573	24.908547493064603	Clinical Isolate	NA
SRX396968	7.718396699603769	8.3781688356661	Clinical Isolate	NA
SRX396969	4.430773066321	4.42499392767621	Clinical Isolate	NA
SRX396970	6.312777754105281	5.834208572818941	Clinical Isolate	NA
SRX396971	7.96221299278797	7.81501132137784	Clinical Isolate	NA
SRX396972	20.673583505876103	20.4105132487679	Clinical Isolate	NA
SRX396973	24.9690521025409	23.3534942946028	Clinical Isolate	NA
SRX396974	11.3510840815144	7.1485931775927805	Clinical Isolate	NA
SRX396975	8.6464759309962	4.44198721723472	Clinical Isolate	NA
SRX396976	6.88247372831092	10.533054909152499	Clinical Isolate	NA
SRX396977	17.4922240479011	11.7033943435028	Clinical Isolate	NA
SRX396979	13.223936970178098	4.57415222387665	Clinical Isolate	NA
SRX396980	6.949090350525481	3.5162502074914803	Clinical Isolate	NA
SRX396981	6.507949717860566	4.35021693075706	Clinical Isolate	NA
SRX396982	4.41149664162073	4.24265521928831	Clinical Isolate	NA
SRX396983	2.6378187990776096	5.06385745481926	Clinical Isolate	NA
SRX396984	6.60904789017026	6.120735764374531	Clinical Isolate	NA
SRX396985	5.61119652781629	5.28038858007313	Clinical Isolate	NA
SRX396986	11.4202277291575	11.0660165509466	Clinical Isolate	NA
SRX396987	13.2630856396864	8.62106453317314	Clinical Isolate	NA
SRX396988	12.587245119333101	4.22527286257163	Clinical Isolate	NA
SRX396989	27.3039644469267	5.0639466240576105	Clinical Isolate	PAO1-like
SRX396990	8.293092448462321	13.0076056730771	Clinical Isolate	NA
SRX396991	9.22898365822408	3.1215913446967	Clinical Isolate	NA
SRX396992	9.48945989477397	14.1490326940431	Clinical Isolate	NA
SRX396993	19.929909207604602	3.41603041014895	Clinical Isolate	NA
SRX396994	38.4387141520544	9.49141664067063	Clinical Isolate	PAO1-like
SRX460495	50.0175590610975	7.10095077089772	Clinical Isolate	PAO1-like
SRX460498	36.9904005800935	4.743735462412309	Clinical Isolate	PAO1-like
SRX460499	30.3953880154642	10.2217435426036	Clinical Isolate	PAO1-like
SRX460500	41.5346956420784	9.16680504927092	Clinical Isolate	PAO1-like
SRX460501	42.8512100990309	7.48343646855432	Clinical Isolate	PAO1-like
SRX460504	35.5247731556926	6.04508248102638	Clinical Isolate	PAO1-like
SRX460505	38.3299915592618	3.0464293517785603	Clinical Isolate	PAO1-like
SRX460506	38.0875823065193	2.86785203410463	Clinical Isolate	PAO1-like
SRX460511	1.4337909148940802	53.97188065240545	Clinical Isolate	PA14-like
SRX460512	2.75546971546767	8.22206084585685	Clinical Isolate	NA
SRX470313	4.50671284830603	120.12504711235901	PA14	PA14-like
SRX470314	4.04422906117222	112.718141088603	PA14	PA14-like
SRX470315	7.114196622263241	92.40147354271929	PA14	PA14-like
SRX470316	5.37321257310194	131.20409034865003	PA14	PA14-like
SRX470317	8.167240261712848	114.947444577229	PA14	PA14-like
SRX470318	11.825224932077598	131.93232789949	PA14	PA14-like
SRX470319	10.5554240277449	83.01108986549751	PA14	PA14-like
SRX470320	2.97665215082661	115.847804814359	PA14	PA14-like
SRX470321	3.9128402025077405	68.0402574327132	PA14	PA14-like
SRX470322	4.1817793807174395	80.6105344805789	PA14	PA14-like
SRX470323	6.891194501958691	68.5162407596981	PA14	PA14-like
SRX470324	3.5278164912307	68.459514725847	PA14	PA14-like
SRX470325	4.35823727138484	84.2053449664489	PA14	PA14-like
SRX470326	3.2158247889834906	70.88851765857045	PA14	PA14-like
SRX470327	4.01437201250353	86.60026005751459	PA14	PA14-like
SRX470328	3.61531741539837	95.17883583758426	PA14	PA14-like
SRX470329	3.56024551205474	86.64505315185042	PA14	PA14-like
SRX470330	3.6850427564493797	56.567412515035706	PA14	PA14-like
SRX470331	1.91629647605033	53.7401463809888	PA14	PA14-like
SRX470332	3.2783025872850495	52.57443065321429	PA14	PA14-like
SRX470333	2.7695149394517005	53.5649254052227	PA14	PA14-like
SRX470334	2.2564888676997996	84.6374669040146	PA14	PA14-like
SRX470335	10.4227008391534	94.6674789904203	PA14	PA14-like
SRX470336	5.0480666739233895	59.521202271056396	PA14	PA14-like
SRX470337	2.73699868521453	58.0163317419808	PA14	PA14-like
SRX470338	3.08029381940309	73.4558421080653	PA14	PA14-like
SRX470339	3.87619175496901	71.4718366001158	PA14	PA14-like
SRX470340	3.73387080020263	75.34565240989659	PA14	PA14-like
SRX470341	3.43424702426094	100.19416600545375	PA14	PA14-like
SRX470342	5.99767927047043	96.1228196105746	PA14	PA14-like
SRX470343	3.29527370536109	74.78891624360341	PA14	PA14-like
SRX470344	4.8776877070418205	69.2071846632222	PA14	PA14-like
SRX470345	4.771671874143999	71.9286983841239	PA14	PA14-like
SRX470346	2.46334022156118	78.31393212239556	PA14	PA14-like
SRX470347	6.33223684630595	91.56961824534841	PA14	PA14-like
SRX470348	5.011301016459849	94.5291165156172	PA14	PA14-like
SRX470349	5.08017988896525	71.6778223542679	PA14	PA14-like
SRX470350	2.62160891602602	51.838224564837894	PA14	PA14-like
SRX470351	2.3583854280764105	62.5506275772945	PA14	PA14-like
SRX470352	6.3615368134743795	97.4821021021368	PA14	PA14-like
SRX470353	2.1556602381711296	90.3811371503623	PA14	PA14-like
SRX470354	3.93058103250146	69.66134725729779	PA14	PA14-like
SRX470355	4.68756492641249	67.8447941900775	PA14	PA14-like
SRX470356	1.25474586278965	85.7627641393584	PA14	PA14-like
SRX470357	4.39252049910237	103.339541998909	PA14	PA14-like
SRX470358	3.0241685678174197	56.9274017010595	PA14	PA14-like
SRX470359	3.69848341853834	59.551007051668996	PA14	PA14-like
SRX470360	4.37333220253636	67.9473945376655	PA14	PA14-like
SRX470361	8.68185890313682	70.2485643644379	PA14	PA14-like
SRX470362	1.3061298471548102	96.10574619142359	PA14	PA14-like
SRX470363	2.7304819952212696	108.91084489984749	PA14	PA14-like
SRX470364	24.3909949319398	92.4876275877178	PA14	PA14-like
SRX470365	2.5777626385137595	55.41422638357351	PA14	PA14-like
SRX470366	5.42091016912684	74.0021418017903	PA14	PA14-like
SRX470367	4.06878716701905	68.9160451878755	PA14	PA14-like
SRX470368	3.26577374637041	56.8033782170519	PA14	PA14-like
SRX470369	6.03936334224233	68.5481816731741	PA14	PA14-like
SRX470370	7.430164675887671	66.9321605057187	PA14	PA14-like
SRX470371	6.952307525111441	56.5821982777711	PA14	PA14-like
SRX470372	5.49427797976966	54.372590528776904	PA14	PA14-like
SRX470373	14.2064957288413	52.5981865183615	PA14	PA14-like
SRX470374	9.21936627097635	68.0379464376391	PA14	PA14-like
SRX470375	11.1897021346842	62.658384566753	PA14	PA14-like
SRX470376	1.8802714935231102	65.6877887171677	PA14	PA14-like
SRX470377	1.88981447268169	60.0382463863628	PA14	PA14-like
SRX470378	6.2036143408802	89.97608862153758	PA14	PA14-like
SRX470379	6.776975852142731	98.8174672834207	PA14	PA14-like
SRX470380	1.8572018673605502	70.2954237387815	PA14	PA14-like
SRX470381	9.55704528379298	52.627797085359404	PA14	PA14-like
SRX470382	7.25647415229112	57.999450052542706	PA14	PA14-like
SRX470383	4.466279510256951	70.9306177763675	PA14	PA14-like
SRX470384	5.22261294827347	74.3829490894929	PA14	PA14-like
SRX470385	5.97266690921275	75.1957899508544	PA14	PA14-like
SRX470386	3.5491546978355895	80.09015133184076	PA14	PA14-like
SRX470387	22.812242534449897	106.402126946694	PA14	PA14-like
SRX470388	38.7164603563332	109.62019764502199	PA14	NA
SRX470389	1.3688749300847598	72.67183047067076	PA14	PA14-like
SRX470390	2.48247223105355	68.38134252967545	PA14	PA14-like
SRX470391	2.97874309221407	76.509238247404	PA14	PA14-like
SRX470392	2.49592465727298	74.33464418095691	PA14	PA14-like
SRX470393	33.233894824366104	92.84017085049179	PA14	NA
SRX470394	29.3240471249322	109.78455175348199	PA14	NA
SRX474118	13.2427881197187	83.6402753122125	PA14	PA14-like
SRX474119	10.9398982712746	107.157052730001	PA14	PA14-like
SRX474120	8.881943097657789	70.710975687377	PA14	PA14-like
SRX474121	10.8874349955667	78.3716422254571	PA14	PA14-like
SRX474122	11.2131005325982	91.58948057402029	PA14	PA14-like
SRX474123	5.9869479874140294	83.9168276433279	PA14	PA14-like
SRX474124	17.627100351777198	82.9758592622164	PA14	PA14-like
SRX474125	13.4999042603314	50.262504254131606	PA14	PA14-like
SRX474126	9.86672665459159	89.4128664266189	PA14	PA14-like
SRX474127	6.639378309402	77.9705642304618	PA14	PA14-like
SRX474128	4.87288668188743	91.6669642400395	PA14	PA14-like
SRX474129	8.75718671827832	96.81419876655158	PA14	PA14-like
SRX474130	1.9492084787034198	58.611039784556056	PA14	PA14-like
SRX474131	2.54952810558916	56.9690943762108	PA14	PA14-like
SRX474132	1.9163054383329199	53.70790429014315	PA14	PA14-like
SRX474133	5.04931983302152	59.479001004733604	PA14	PA14-like
SRX474134	3.68384342590635	56.54218823258179	PA14	PA14-like
SRX474135	2.73623721604376	57.90168959909099	PA14	PA14-like
SRX474136	22.812242534449897	106.400529977638	PA14	PA14-like
SRX474137	38.7164603563332	109.430693265741	PA14	NA
SRX474138	9.4193549040658	92.6934058128747	PA14	PA14-like
SRX474139	6.02105519777555	90.790424270277	PA14	PA14-like
SRX474140	4.520904513733349	119.83761635394899	PA14	PA14-like
SRX474141	10.5672326379938	83.01108986549751	PA14	PA14-like
SRX474142	4.053985833599961	112.7698275347725	PA14	PA14-like
SRX474143	2.97595645325441	116.95675196155351	PA14	PA14-like
SRX474144	3.21193665251939	70.9473182582844	PA14	PA14-like
SRX474145	3.5611941690196196	86.73264300847609	PA14	PA14-like
SRX474146	3.08191517949435	73.4558421080653	PA14	PA14-like
SRX474147	3.2931516140082504	74.764043056241	PA14	PA14-like
SRX474148	4.8759949047573	69.2397511169669	PA14	PA14-like
SRX474149	5.0775180366212895	71.6778223542679	PA14	PA14-like
SRX474150	3.9107300792292405	68.0121552797234	PA14	PA14-like
SRX474151	5.72647820265923	69.717372039557	PA14	PA14-like
SRX474152	5.49427797976966	54.35828429087461	PA14	PA14-like
SRX474153	9.55185401032217	52.610198764085204	PA14	PA14-like
SRX474154	14.2065154005115	65.7144100298189	PA14	PA14-like
SRX474155	7.239051121958259	58.004290214230096	PA14	PA14-like
SRX474156	4.3775203294192	75.8362316268915	PA14	PA14-like
SRX474157	5.60632857005708	74.60642520180691	PA14	PA14-like
SRX474158	6.952307525111441	56.624706361400605	PA14	PA14-like
SRX474159	2.57957840964449	55.41804561411411	PA14	PA14-like
SRX474160	1.59743708264698	51.9962850203236	PA14	PA14-like
SRX474161	24.371279141718997	92.68899090000141	PA14	PA14-like
SRX474162	4.3783067429060605	69.9977464417679	PA14	PA14-like
SRX474163	7.421363807020251	66.9612021656589	PA14	PA14-like
SRX474164	8.69065972701561	70.2485643644379	PA14	PA14-like
SRX475880	2.47233804304644	64.5092781229004	PA14	PA14-like
SRX475881	4.37396198543685	66.6054293099158	PA14	PA14-like
SRX475882	4.8867227470873	59.716657500393495	PA14	PA14-like
SRX475883	0.7272832041916171	50.311197476554	PA14	PA14-like
SRX475884	0.937780982438816	60.3915955147084	PA14	PA14-like
SRX475885	6.23516338781693	68.559255256083	PA14	PA14-like
SRX475886	3.84281544816216	65.6158692300013	PA14	PA14-like
SRX475887	1.34179994693009	76.36559793239	PA14	PA14-like
SRX475888	2.2893147234416897	67.33477312098735	PA14	PA14-like
SRX475889	2.37200191379906	56.246509870329895	PA14	PA14-like
SRX475890	5.9352447157595005	69.5849773521236	PA14	PA14-like
SRX475891	2.62604313107104	70.523231536998	PA14	PA14-like
SRX475892	1.41999032542941	67.1821550251865	PA14	PA14-like
SRX475893	1.1518516493152	72.70469556231791	PA14	PA14-like
SRX480719	64.61598149420611	2.25185438953159	PAO1	PAO1-like
SRX480720	49.8905390928756	3.66734279675772	PAO1	PAO1-like
SRX480721	83.6954707921224	10.220462788871599	PAO1	PAO1-like
SRX480722	95.1988892526474	8.459056684627019	PAO1	PAO1-like
SRX516629	2.137990871456965	4.3533406330497195	NA	NA
SRX516631	2.4588676659081603	4.46615620645731	NA	NA
SRX516633	13.2458532571947	19.279758180968198	NA	NA
SRX516634	18.3574837843124	15.7194375384975	NA	NA
SRX540108	64.3096195386958	4.51837949112066	PAO1	PAO1-like
SRX540109	62.649131615689896	2.3972452452194704	PAO1	PAO1-like
SRX540110	71.71973278066291	1.8645317403546	PAO1	PAO1-like
SRX540111	74.2608829343347	3.91099201294769	PAO1	PAO1-like
SRX540112	78.9871627370918	2.44110477130606	PAO1	PAO1-like
SRX540113	89.97638556762242	2.55734972182763	PAO1	PAO1-like
SRX540114	68.63704980660751	1.5503086236102	PAO1	PAO1-like
SRX540115	65.09727442237396	2.00438341605502	PAO1	PAO1-like
SRX589549	13.1768032100405	83.7344707609273	PA14	PA14-like
SRX591664	54.13463906928476	0.890408360109853	PAO1	PAO1-like
SRX591665	103.4906746462855	0.659239552542576	PAO1	PAO1-like
SRX591666	91.68248667103384	0.45737452746801205	PAO1	PAO1-like
SRX591667	74.72287802967185	0.8414172251396659	PAO1	PAO1-like
SRX591668	65.26592476130661	0.637567667361777	PAO1	PAO1-like
SRX591669	81.7079174965516	0.573620899387839	PAO1	PAO1-like
SRX591670	102.7804832609855	0.38765178977839	PAO1	PAO1-like
SRX591671	74.1189917707837	0.442866237408206	PAO1	PAO1-like
SRX591672	63.1587274585112	3.65497335140257	PAO1	PAO1-like
SRX591673	98.76077948596135	1.2907803998488998	PAO1	PAO1-like
SRX591674	72.17319525246674	1.44784880334259	PAO1	PAO1-like
SRX591675	80.20734839889464	0.39187942348613003	PAO1	PAO1-like
SRX591676	85.88207038276786	0.529764855155443	PAO1	PAO1-like
SRX591677	81.66979601874255	0.699061211986836	PAO1	PAO1-like
SRX591678	94.74954877738965	0.47401869590357604	PAO1	PAO1-like
SRX591679	65.4334201812742	0.5613738493243531	PAO1	PAO1-like
SRX597261	102.00810524040399	14.212493894888699	NA	PAO1-like
SRX597262	111.629372072549	18.272500035290502	NA	PAO1-like
SRX657971	99.64494665503021	1.26611558216021	NA	PAO1-like
SRX657972	89.04384848924829	2.71480273773872	NA	PAO1-like
SRX657973	68.03872478157214	1.8298496353866598	NA	PAO1-like
SRX657974	72.74771474493409	1.5818256363513001	NA	PAO1-like
SRX657975	85.19404696634228	0.952549364976172	NA	PAO1-like
SRX657976	96.4770415061435	0.764034778041535	NA	PAO1-like
SRX657977	83.74476000600355	1.0467200584184202	NA	PAO1-like
SRX657978	81.33329917225105	0.8382547893003119	NA	PAO1-like
SRX661215	13.04349830663165	4.63423887651096	NA	NA
SRX661216	21.5179858371756	6.04554923500707	NA	NA
SRX671507	74.82479113771885	0.105367717064623	PAO1	PAO1-like
SRX671508	68.60501472598281	0.164427269267774	PAO1	PAO1-like
SRX681635	92.1193457215514	5.216067253885151	PAO1	PAO1-like
SRX681836	89.76197735311871	5.69914954562479	PAO1	PAO1-like
SRX681837	94.2601823769141	5.046953686817099	PAO1	PAO1-like
SRX682369	77.8014371735145	4.701541085477531	PAO1	PAO1-like
SRX682370	79.7871165427448	5.39074345576616	PAO1	PAO1-like
SRX682371	102.55526741016949	2.75820190891137	PAO1	PAO1-like
SRX691231	6.22410211937425	87.81399751057234	PA14	PA14-like
SRX691233	4.9408473318583095	89.68614018501785	PA14	PA14-like
SRX691234	4.9882575459168095	100.41496871323915	PA14	PA14-like
SRX743702	103.510722309742	0.9277971040266391	PAO1	PAO1-like
SRX752782	141.575268152078	8.73636883658903	PAO1	PAO1-like
SRX761422	100.54812173555	14.002725668405	PAO1	PAO1-like
SRX761423	108.04201412226399	5.531871217855259	PAO1	PAO1-like
SRX804114	3.77276338839339	71.5706781871137	PA14	PA14-like
SRX804115	3.23907941276846	75.3327756584969	PA14	PA14-like
SRX804116	4.73180038674985	80.6129484228288	PA14	PA14-like
SRX804117	3.30500217413535	77.0670483032832	PA14	PA14-like
SRX804118	4.1370876583684995	66.7351089026625	PA14	PA14-like
SRX804119	3.19179237175335	76.62043654952069	PA14	PA14-like
SRX853974	56.5161294243948	8.08827819277487	PAO1	PAO1-like
SRX853975	48.3398577039749	4.5329022817037	PAO1	PAO1-like
SRX853976	45.581520464955396	5.03864700507299	PAO1	PAO1-like
SRX857126	0.215513775128406	82.47249550085536	PA14	PA14-like
SRX857127	0.284335973994507	91.5203982436187	PA14	PA14-like
SRX857128	0.27193585357723	87.6771019985233	PA14	PA14-like
SRX857129	0.311094992512184	87.11372807224225	PA14	PA14-like
SRX857130	0.39920739663763893	85.5819948641348	PA14	PA14-like
SRX857131	0.35832398026410295	87.36934610390628	PA14	PA14-like
SRX857132	0.251959098426714	80.31899241157505	PA14	PA14-like
SRX857133	0.31454211940578003	92.3633241253366	PA14	PA14-like
SRX857134	0.306201737995647	90.2926223756442	PA14	PA14-like
SRX857135	0.273496262487295	81.2867848718288	PA14	PA14-like
SRX857136	0.23252644744698497	85.7776796681178	PA14	PA14-like
SRX857137	0.21123982982483602	85.5556949752529	PA14	PA14-like
SRX885668	0.248438477588378	67.02106405206456	PA14	PA14-like
SRX885669	0.27291633549563	65.98051805209175	PA14	PA14-like
SRX885670	0.269561892821088	64.60076962547265	PA14	PA14-like
SRX885671	0.24624988592892602	74.76006550024888	PA14	PA14-like
SRX885672	0.27011924876868504	73.9627293959186	PA14	PA14-like
SRX885673	0.267671227048365	74.6820290152656	PA14	PA14-like
SRX885674	0.29404339002517	69.6879329087572	PA14	PA14-like
SRX885675	0.292462360555526	69.68932505784616	PA14	PA14-like
SRX885676	0.289067867463224	66.3563722899436	PA14	PA14-like
SRX1017131	125.185638467606	5.950264040938669	PAO1	PAO1-like
SRX1017132	114.522585351983	5.38266642730796	PAO1	PAO1-like
SRX1017133	99.65473541113279	8.19839233058638	PAO1	PAO1-like
SRX1017134	94.98837854569132	4.26139871744147	PAO1	PAO1-like
SRX1017135	24.3242931923529	4.75825253392384	Clinical Isolate	NA
SRX1017136	31.479239275149148	4.13007472366971	Clinical Isolate	PAO1-like
SRX1017137	23.6909308085535	3.90763194162315	Clinical Isolate	NA
SRX1017138	23.2273339750557	5.0284405557214695	Clinical Isolate	NA
SRX1074666	1.26488907594971	87.5905171905844	PA14	PA14-like
SRX1074702	0.9048985169979459	68.5554095737893	PA14	PA14-like
SRX1074724	1.04397952126233	80.984823078633	PA14	PA14-like
SRX1074735	1.3846701527362901	82.7631980675215	PA14	PA14-like
SRX1074739	1.05257612235976	66.6769248981317	PA14	PA14-like
SRX1075198	0.9302757653100451	70.64482608395346	PA14	PA14-like
SRX1075200	0.7579508374034398	72.16876758241179	PA14	PA14-like
SRX1100224	34.799585725187995	16.6680414334769	PAO1	PAO1-like
SRX1100225	19.520475848770896	1.7642196797585201	PAO1	NA
SRX1100226	23.373087827002102	2.2521931690755097	PAO1	NA
SRX1100227	28.0543353350065	1.8983223760200398	PAO1	PAO1-like
SRX1092631	16.145608599280997	2.8689595923554947	NA	NA
SRX1093550	0.180771190143255	85.75161226843841	NA	PA14-like
SRX1094412	12.01133678401465	2.1733883973050703	NA	NA
SRX1093353	20.51515048701165	7.17312001849504	NA	NA
SRX1093373	14.57902538666775	1.88685510477317	NA	NA
SRX1093595	14.538867184829249	1.87251529821647	NA	NA
SRX1093605	24.4253104971871	8.28503567224085	NA	NA
SRX1093607	17.8159301438004	5.260138594906316	NA	NA
SRX1093612	23.1875456642356	6.905118114985571	NA	NA
SRX1094431	16.5317831830939	6.73511579207886	NA	NA
SRX1093618	22.315240265162096	7.053411268037291	NA	NA
SRX1093710	11.610863597180549	4.969213596426809	NA	NA
SRX1093835	0.9421718201129674	4.45552265660559	NA	NA
SRX1093691	12.28059063137235	1.7890871763970502	NA	NA
SRX1093851	13.12080587408995	2.16756175815185	NA	NA
SRX1094598	0.25297724655744797	85.1397311612453	NA	PA14-like
SRX1093821	22.3728748618318	3.80921321702343	NA	NA
SRX1093834	30.59741566730585	9.23766622413296	NA	PAO1-like
SRX1094317	23.20438517498455	5.86082209013696	NA	NA
SRX1096908	0.491070644098624	12.25454694423205	NA	NA
SRX1093831	1.0771252593520129	3.9387483175801252	NA	NA
SRX1096730	19.56053941988295	4.649795327152059	NA	NA
SRX1093840	13.3452351844882	3.21413678435133	NA	NA
SRX1096895	0.923363979800923	4.1121130756045545	NA	NA
SRX1097008	0.9782490742983665	4.987570950526274	NA	NA
SRX1093876	23.0155341205339	8.30653552269592	NA	NA
SRX1094207	20.713623156434046	5.43963196427793	NA	NA
SRX1094234	0.333608355002623	70.71206320975301	NA	PA14-like
SRX1094232	22.90201797093425	8.34623338430349	NA	NA
SRX1094580	21.69799821291815	6.633340224862065	NA	NA
SRX1094241	0.18016144805374898	10.19110139499455	NA	NA
SRX1096556	19.96492999981725	6.44183998636724	NA	NA
SRX1094249	2.07294104395258	4.6945063580432596	NA	NA
SRX1094257	14.8070902033834	2.07556381748824	NA	NA
SRX1094303	19.522423861655547	4.106059079098675	NA	NA
SRX1096535	1.1767570745889901	70.7624580703953	NA	PA14-like
SRX1094280	0.15663624561277698	12.1146633358282	NA	NA
SRX1094274	19.2113139978373	8.441583785110195	NA	NA
SRX1094285	16.431570399103002	5.672060052177	NA	NA
SRX1094326	25.66872011544605	7.863133986505885	NA	PAO1-like
SRX1096978	0.18708949201345998	12.153772164606252	NA	NA
SRX1094281	12.49546863960455	1.98879695172487	NA	NA
SRX1094294	1.0525749993431999	75.4834258501634	NA	PA14-like
SRX1094420	13.38865495498045	1.7149374384298701	NA	NA
SRX1096993	14.6410092863917	3.32337257472143	NA	NA
SRX1094297	1.30696738094011	4.790896997786059	NA	NA
SRX1094299	26.529692759492605	7.25725487674834	NA	PAO1-like
SRX1094308	18.493244273029703	6.8918201351811605	NA	NA
SRX1096537	22.208561860213898	7.707449405320831	NA	NA
SRX1094314	0.366093042929466	12.115221976311052	NA	NA
SRX1094396	1.20132737512968	3.5901209127987848	NA	NA
SRX1094404	19.2833540945795	5.713536697967019	NA	NA
SRX1094422	22.4908427602388	6.036486558784085	NA	NA
SRX1094469	11.195219292308	1.47408447170837	NA	NA
SRX1094468	0.285543071478057	70.6549563327068	NA	PA14-like
SRX1094570	17.5215821914218	7.010643019662111	NA	NA
SRX1094578	25.54883157762605	8.983157049600084	NA	PAO1-like
SRX1096532	0.679980947460893	11.7143513303303	NA	NA
SRX1096530	1.4048289337851798	4.40805645167785	NA	NA
SRX1096534	22.943631312240903	9.093045585574782	NA	NA
SRX1096559	24.27553430995855	7.401382526665881	NA	NA
SRX1096972	19.443416951117	7.037439756574665	NA	NA
SRX1096554	0.17933694090101898	86.9503998378811	NA	PA14-like
SRX1096728	0.203993873755252	13.2954300078655	NA	NA
SRX1096802	20.75797320193265	7.1010620945357195	NA	NA
SRX1096882	1.034071331170608	4.02479414601897	NA	NA
SRX1096904	13.492935597828101	1.8474829759767801	NA	NA
SRX1096888	0.201346372178756	85.74822273511975	NA	PA14-like
SRX1096897	23.26873682414465	5.956306358728625	NA	NA
SRX1096980	0.143425720960241	12.3281155239221	NA	NA
SRX1096896	13.990524174547	2.16745656895628	NA	NA
SRX1096902	101.14483685968399	92.8473364525041	NA	NA
SRX1096907	1.83545721380648	3.929892586650925	NA	NA
SRX1096968	2.8613127937657654	5.854094023106099	NA	NA
SRX1096986	15.6651314067472	2.3144117751190896	NA	NA
SRX1096982	1.0977400330663585	4.39079011216545	NA	NA
SRX1096997	17.23398049956335	4.22739451343108	NA	NA
SRX1097009	19.21204794399295	2.31258448815792	NA	NA
SRX1097013	104.19841906338699	96.0595093643989	NA	NA
SRX1118953	87.98468879248591	2.6840528881498797	PAO1	PAO1-like
SRX1118956	87.20056283921261	3.2246472228063303	PAO1	PAO1-like
SRX1119735	86.28673082933321	6.33574383519266	PAO1	PAO1-like
SRX1120676	80.19510367721871	4.0663048879332795	PAO1	PAO1-like
SRX1127442	51.6542321493717	88.8040274614732	PA14	NA
SRX1127443	34.8961330467837	87.97716111839459	PA14	NA
SRX1127444	24.8977654535291	64.9205112901319	PA14	PA14-like
SRX1127445	6.680704356797969	63.1316234331041	PA14	PA14-like
SRX1127446	6.720289097963519	72.09117936700909	PA14	PA14-like
SRX1140450	97.9005759022126	3.7044559382268	PAO1	PAO1-like
SRX1140451	75.68407561925365	2.37073645962656	PAO1	PAO1-like
SRX1140452	94.82383219058201	3.48494279817592	PAO1	PAO1-like
SRX1140453	87.552006306925	2.37825021143111	PAO1	PAO1-like
SRX1140454	80.59974283760685	6.98519154352288	PAO1	PAO1-like
SRX1140455	89.33202848094129	5.65575479753416	PAO1	PAO1-like
SRX1140456	116.107252921387	7.22633735058726	PAO1	PAO1-like
SRX1140457	105.935374524914	6.60099774623758	PAO1	PAO1-like
SRX1141087	8.192859045419201	75.1059871474397	PA14	PA14-like
SRX1150126	4.71215360533375	71.22856283066959	PA14	PA14-like
SRX1150173	5.0575603086644	67.3030561142861	PA14	PA14-like
SRX1150179	4.87782606274081	76.8984644777016	PA14	PA14-like
SRX1150182	4.27771541825967	71.61342918478991	PA14	PA14-like
SRX1150183	6.78180109650479	71.6737185663155	PA14	PA14-like
SRX1150275	3.5222578554798996	78.11800262760059	PA14	PA14-like
SRX1150276	5.28632450428344	79.09330968420208	PA14	PA14-like
SRX1150279	3.18063655543153	66.75571133803581	PA14	PA14-like
SRX1150281	6.313585276199841	74.3921229409888	PA14	PA14-like
SRX1150355	3.59530331986527	82.038122540091	PA14	PA14-like
SRX1150429	7.014187345429599	82.6401888230983	PA14	PA14-like
SRX1150430	3.5454342141512205	74.1631684529788	PA14	PA14-like
SRX1150778	4.7468637719008795	73.02801421959958	PA14	PA14-like
SRX1150780	4.593039974833861	69.1626866130814	PA14	PA14-like
SRX1150803	6.21805066588802	63.8024376438968	PA14	PA14-like
SRX1150806	3.4209356588864397	76.4113405727535	PA14	PA14-like
SRX1150809	2.97742526064079	99.05713708437675	PA14	PA14-like
SRX1150820	3.29404612018727	68.4482797267141	PA14	PA14-like
SRX1150821	3.81494998652461	85.2121263899267	PA14	PA14-like
SRX1150822	4.01019107876813	75.5224730599423	PA14	PA14-like
SRX1150840	4.14923831834935	69.1786238580171	PA14	PA14-like
SRX1150858	5.24083197044862	73.6855732197515	PA14	PA14-like
SRX1150874	1.87821315078606	71.95420041138709	PA14	PA14-like
SRX1150932	2.97489032005185	76.7001799197144	PA14	PA14-like
SRX1150933	5.715916210719299	88.22051790015921	PA14	PA14-like
SRX1150934	5.09257491226093	74.06387739564079	PA14	PA14-like
SRX1150935	3.5097357207729303	71.6494005994618	PA14	PA14-like
SRX1156999	2.21912599961912	71.691854372547	PA14	PA14-like
SRX1157000	3.68642313494187	66.3059853300279	PA14	PA14-like
SRX1156127	69.81371512141484	0.844206405750251	PAO1	PAO1-like
SRX1156135	80.7547077841161	0.5098946917580179	PAO1	PAO1-like
SRX1156136	78.3323572585279	0.46325372401488296	PAO1	PAO1-like
