PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA14_34550	PA2325	0.7240276473499391	0.0				20.70233765449079	55.96857758822539	0.582223243169344	6.270428833507292	11.95533900522425	22.4808368099397	1253.56818109122	3132.481677249206	1252.9859578480505
PA14_44360	PA1555	0.6501231352978758	0.0				1354.5553005918975	1875.975012254462	18.2510401537034	263.2290489738275	681.338320062929	1574.6034476490324	13286.681972446799	3519282.2466031285	13268.430932293095
PA14_08750	PA4271	0.8359634285721474	0.0	rplL	most stable	most stable in counts	8499.661399434512	9537.203665538447	124.77861320474399	2260.48374580165	4748.699787671016	10393.734751640975	59054.678932986	90958253.75795999	58929.900319781256
PA14_52350	PA0920	0.5222300585706277	0.0				416.9484996607399	289.69883666024316	51.1611223305972	236.9846432878695	348.1128038009955	477.51986174350975	2758.1700653604603	83925.41596229824	2707.008943029863
PA14_27460	PA2832	0.2836159319200403	1.723103757016174e-99	tpm			145.57418333319998	84.77293294571045	9.74155024818188	92.85797168674655	126.19095644046149	172.05646311733003	802.7937820175972	7186.450160217921	793.0522317694154
PA14_63900	PA4833	0.4827797260648963	1.9790860723514e-310				195.76391655495829	369.7732942499958	13.3549036687266	107.2346380723795	152.1201437998265	213.87175224518	6734.07420511254	136732.28914049396	6720.7193014438135
PA14_58890	PA4540	0.7656438053290732	0.0				38.95159260062298	65.99723908383342	1.40421829232972	10.651951936442675	20.4485948512112	40.8724635335369	666.776242839428	4355.635566688669	665.3720245470984
PA14_26300	PA2919	0.7211966351939808	0.0				22.264153813446246	40.70111106041662	0.582223243169344	4.0703783490344625	8.1692042794723	22.139513231069675	322.586849629761	1656.5804415523683	322.00462638659167
PA14_15200	PA3779	-0.05364146462335713	8.683423618675727e-05		least stable	least stable in counts	91.05685411643863	60.76227477233462	5.244801727708	47.373739773359475	79.6059789212965	116.074527326961	450.73243714981595	3692.0540355086923	445.4876354221079
PA14_43420	PA1631	0.25823606477253275	3.22986216874609e-82			least stable in SPELL	167.83275998665445	243.37621200852965	20.08863973098261	83.41130983186969	113.8048634912115	170.94036676984675	3098.35969889435	59231.98057162077	3078.271059163367
PA14_53140	PA0861	0.7003694184417235	0.0				958.3678541745626	556.5489003463755	202.405339212378	578.4020452640938	799.788150130112	1203.5992891892424	3746.3436805941797	309746.6784767598	3543.938341381802
PA14_32060	PA2519	0.7587538937173294	0.0	xylS			45.26768486101117	80.14997926428063	0.582223243169344	19.58278768255275	30.323645936025947	46.32539084080218	1215.26651747955	6424.019176064615	1214.6842942363805
PA14_64300	PA4861	0.6117496315600042	0.0				40.01234180326349	239.89034013782333	1.40421829232972	8.620372176819915	13.53381922659385	21.856971495145547	4191.27229493699	57547.37529144057	4189.8680766446605
PA14_31580	PA2550	0.5073859475715928	0.0				306.73860532407	1238.2867284201793	0.582223243169344	79.1579767782179	118.724023785344	202.29789186663774	18039.1118119948	1533354.021781551	18038.52958875163
PA14_18680	PA3530	0.2454594427044486	3.222702989003377e-74				453.41295898180203	1042.1302460451425	1.54979487372855	38.2155572411136	101.729311170814	419.55887177593945	14750.705524216399	1086035.4497221091	14749.15572934267
PA14_12960	PA3936	0.6102419054854178	0.0			most stable in SPELL	41.384117795913646	87.36383450943795	1.4404158131804499	10.037748208587029	18.625694057512952	34.416545136191246	1302.4823660158302	7632.439580192461	1301.0419502026498
PA14_09230	PA4229	0.480496453420956	4.1971448513441914e-307	pchC			841.9333642654047	2630.7961112052353	0.613531287353861	35.004647639627876	137.603287105007	573.8657402511483	42271.8828570826	6921088.178732589	42271.26932579525
PA14_01970	PA0158	0.544729279673481	0.0				1043.5804959924733	739.368562699647	172.113980976587	654.878793622225	886.349795285699	1270.7903735239574	10341.464779198499	546665.8715085419	10169.350798221913
PA14_61040	PA4613	0.2395098917571549	1.195668222711509e-70	katB			396.4692632669711	926.1271487174346	28.7524955588525	88.31228824764405	128.5001247868605	246.00572416489246	7684.6788497528505	857711.4955914852	7655.926354193998
PA14_45580	PA1459	0.4125846536737162	6.330938902228737e-219				663.2773350227436	747.5637161896575	77.0131381492359	415.4207791170222	584.0261855365136	759.1356065514094	13262.494232540701	558851.5097632908	13185.481094391465
PA14_61370	PA4637	0.4589921518671114	5.526840844207994e-277				51.2134960854195	88.90982282384084	1.56084443885864	16.455239590773353	28.12698248660315	47.611875301131924	1113.34052924562	7904.95659456677	1111.7796848067615
PA14_08900	PA4258	0.7939222540980844	0.0	rplV		most stable in SPELL	4199.91299939658	3960.3633786060345	35.1975058388404	1211.1910694043577	2876.2267599291254	5767.478780977004	27030.211197068198	15684478.090603804	26995.013691229356
PA14_70350	PA5329	0.004220975132616191	0.7576188069843932		least stable	least stable in counts	182.48829963709107	101.71169080133019	28.400243697126108	117.39765530713998	159.6155052149615	221.68614354675822	1013.7266181866	10345.268045665396	985.3263744894739
PA14_61470	PA4646	0.7235009219525825	0.0	upp			221.2382574389617	126.0001898491394	35.8458322766625	129.30843584060176	177.532718961978	302.2979147455905	851.3543835666901	15876.047842019172	815.5085512900276
PA14_00420	PA0033	0.35672574845987537	3.014872805537136e-160				33.354931078665494	29.516411528957477	1.66725242726853	13.602933723715804	21.9044099485356	45.309203637860485	187.91805972081696	871.2185495467738	186.25080729354843
PA14_10440	PA4137	0.7898007794816869	0.0				39.52801749193471	50.865876417655656	2.12441120245568	14.72166204990385	25.133458773905105	42.76694496791413	369.736162300923	2587.337383736218	367.6117510984673
PA14_71750	PA5437	0.4915005994883437	2.5e-323				273.474637989822	562.9774586919332	12.3201964723626	86.95702571872081	169.944046970421	302.4831543829015	7478.6531297951415	316943.6189952273	7466.332933322778
PA14_15970	PA3745	0.8239102275791003	0.0	rpsP	most stable	most stable in counts	1303.1391023628998	1264.7504088359485	6.61976849909949	463.2751688161232	798.34056924761	1674.924556363145	7397.46197895297	1599593.596650699	7390.84221045387
PA14_21080	PA3321	0.650834524862313	0.0				44.81070683468728	27.942016773541873	2.17083627078335	26.0002711868934	38.8936679122	54.77106457116518	266.544218973743	780.7563013728953	264.37338270295965
PA14_68390	PA5177	0.3139697635349105	1.1601211890725893e-122				166.02708083645533	134.57175896072567	13.810956878805301	86.72502499759896	129.7343068078855	198.80294959165101	1058.30111317466	18109.55830978365	1044.4901562958548
PA14_32500	PA2484	0.3720084970927239	3.5644953325133884e-175				181.43907658530645	119.95206196245611	2.3288929726773797	103.147230443259	144.2072075746395	223.3009555797988	1134.62927406839	14388.497169044911	1132.3003810957127
PA14_33050	PA2441	0.4427265150936462	1.3523361332508175e-255				88.75130128733592	110.5452315165795	0.582223243169344	23.028897264629972	50.7475727460865	114.7175349212545	1085.67395763556	12220.248211054162	1085.0917343923907
PA14_50530	PA1073	0.6199249411080502	0.0	braD		most stable in SPELL	325.1048214630723	289.39785873486863	22.0081641588885	114.54542096722449	235.14041703767998	429.96242986761325	2022.71102802917	83751.12064032698	2000.7028638702814
PA14_67600	PA5119	0.6564439677611312	0.0	glnA			5214.87074263381	7656.315590499414	176.703222272457	2134.52166790317	3522.16212973454	5229.979828066807	93175.0230455267	58619168.42132439	92998.31982325425
PA14_63430	PA4801	0.6020228339603078	0.0				63.45821502249323	42.827190822010614	4.03240941266342	34.3775666680452	53.201304642436355	77.56458370753455	257.519559603497	1834.1682737049102	253.48715019083357
PA14_41860	PA1755	0.1845472619662539	3.499863529422082e-42		least stable	least stable in counts	63.83207725148153	50.78150874588019	2.1851072547591	33.317447194587125	49.78196785596489	78.41935543489028	467.5944119127298	2578.761630507906	465.4093046579707
PA14_51290	PA1008	0.6663582213275621	0.0	bcp			370.1480705348862	278.4478858372935	27.046457547583397	202.136991328001	302.13819986131	429.0274511190397	2050.2964142158	77533.22512725843	2023.2499566682163
PA14_26060	PA2937	0.7659083746679812	0.0				141.53431850082598	279.6424057191017	1.4628661939846102	18.714441369055265	46.62186427429855	130.17191875651875	3443.40051151483	78199.87507636669	3441.9376453208456
PA14_19630	PA3438	0.5903478503863557	0.0	folE1			335.20874885487467	310.8241068144255	13.523228773791699	166.45665524339648	231.03220082473848	347.3615377187075	2252.07792311333	96611.62537698538	2238.5546943395384
PA14_54190	PA0780	0.3169328138658681	4.471946998454499e-125	pruR			125.35740993664396	93.98341047027077	3.46825049503394	57.84614923628117	96.33533805870326	169.67747225707075	590.317041805087	8832.8814436234	586.8487913100531
PA14_64680	PA4894	0.7516240492682489	0.0	ureJ			24.595212243849584	40.922317214192056	0.821022869147177	6.69197892748993	11.29033722094735	24.003339876608475	348.31334243514397	1674.6360461789595	347.4923195659968
PA14_33290	PA2423	0.8238850018813422	0.0		most stable	most stable in counts	322.68705480275275	324.48068172224487	0.582223243169344	114.026893684945	208.006421923836	400.2525113505093	1860.1549482469602	105287.71281093278	1859.5727250037908
PA14_30340	PA2611	0.7726787979565406	0.0	cysG			666.2934892456916	475.1431707972852	56.5696505678024	389.86423619990194	558.881580610155	744.5983489384892	3231.62628998207	225761.03275529816	3175.0566394142675
PA14_29550	PA2671	0.7787815627898643	0.0				41.35249905961614	36.76356109670165	3.94058987646486	22.544028659819276	31.169983626772897	45.1875634706923	334.905140052553	1351.559424510915	330.96455017608815
PA14_08400	PA0655	0.4827938615410347	1.8870871850316e-310				474.75582785729137	305.4226578814145	38.6367787934165	271.685344056646	416.3880935127775	590.3927256140732	1898.99325001126	93282.99994734758	1860.3564712178436
PA14_64980	PA4920	0.3574154772448779	6.6538395905817285e-161	nadE			229.61646621976536	287.8458087960644	23.6270514619386	116.82834103720825	163.102091035452	255.790308632641	4197.9564011029	82855.20964146045	4174.3293496409615
PA14_67250	PA5092	0.776386839591881	0.0	hutI			170.05926487241933	192.18048064522648	4.37493366756185	72.57830404319458	126.641846865273	206.77260663567924	2989.37805052882	36933.33714103027	2985.003116861258
PA14_54550	PA0753	0.28895969531239546	2.2865351060661e-103				29.477119714536684	41.22937778019056	1.22706257470772	7.96988534326827	15.93912661019085	34.87135217054682	333.083475573886	1699.861592141671	331.8564129991783
PA14_19480	PA3451	0.7411419202150398	0.0				101.34996213184291	198.00586280154621	1.40421829232972	15.477951267198325	35.123911672369545	117.34426913092275	2028.72771166797	39206.32170378474	2027.3234933756403
PA14_01460	PA0119	0.5090124611165391	0.0				132.40690462270047	103.64853362997198	4.24278675909625	56.5672908454241	105.8829382734945	167.065399973523	720.851251963882	10743.018523643432	716.6084652047857
PA14_25100	PA3012	0.5172870405143966	0.0				269.73141526519026	267.4886994587394	28.152893677977602	109.01592004799824	170.51625658387098	325.0998827987995	1938.03742070935	71550.20433812782	1909.8845270313725
PA14_22700	PA3209	0.5628066366148563	0.0				29.10366063261537	51.413383331469	0.821022869147177	5.776154747157697	11.5040737922957	24.543510249978567	486.69063671932196	2643.335985588574	485.8696138501748
PA14_09000	PA4248	0.8504797529583883	0.0	rplF	most stable	most stable in both	5508.847420414322	4737.198206223295	151.785041147328	2094.1321449801626	3781.8368500829097	7785.139228076141	24761.7084369316	22441046.8450452	24609.923395784273
PA14_53330	PA0846	0.7084316201760696	0.0				206.04246502683833	107.49199384171023	16.1968705398125	132.92041744300099	185.5273913327145	248.16489370450603	923.526295296433	11554.52874006627	907.3294247566205
PA14_47920	PA1260	0.6741985047567984	0.0				32.065477629013714	101.84941489323207	0.6619894404809731	6.997851822022639	12.0657777236319	20.431019798116154	1043.92468034787	10373.303314093722	1043.262690907389
PA14_03930	PA0301	0.7268356116747323	0.0	spuE			739.176116791776	646.8447890465317	73.5813710060318	409.69391637178353	632.227282151675	940.9276498588129	11690.561900897901	418408.18111665203	11616.980529891869
PA14_16380	PA3711	0.6301053149724898	0.0				116.04167378153468	192.83691986591708	1.6746297281896299	43.62948794795732	65.20436764044099	130.32149110572675	3545.50274095791	37186.077663374126	3543.8281112297204
PA14_41650	PA1771	0.8428267986329622	0.0		most stable	most stable in counts	148.67191306203983	123.58434641078007	6.61976849909949	56.07037986410495	111.8013600877065	211.62920954890402	683.80182166344	15273.09067777969	677.1820531643406
PA14_45060	PA1497	0.8328978735433158	0.0		most stable	most stable in counts	12.598347971306474	20.58894450553877	0.731140727145041	4.832305933854861	8.082013732667555	12.66509027690915	259.661849237707	423.9046358521551	258.93070851056194
PA14_66530	PA5032	0.8274104977251299	0.0		most stable	most stable in counts	24.698547919961026	26.428026072060902	1.66725242726853	8.148731277750224	15.701116935135099	31.743406570803074	178.11069086430302	698.4405620655308	176.4434384370345
PA14_33550	PA2408	0.5686919514123635	0.0				86.11605421036882	137.46099020874067	0.582223243169344	11.2005489819429	35.0793319498149	96.92982189479454	1028.98664490211	18895.523829167498	1028.4044216589405
PA14_60780	PA4593	0.14782226327497705	1.6470581464462454e-27		least stable	least stable in counts	106.39812607402347	67.47557466618235	9.7691543097976	59.63449795556123	92.556845354805	137.78126181913325	410.284283406459	4552.95317653155	400.5151290966614
PA14_66450	PA5026	0.6231691727977476	0.0				74.00300413630417	126.23830156230868	2.69372422853795	25.582705034566118	40.496631722824546	72.48106419707777	1411.6074969168399	15936.108781336385	1408.9137726883018
PA14_55560	PA0674	0.48597791071756	3.929636563e-315				53.67159409702072	206.5067335625627	1.72021759884505	11.218859666194449	20.799834611936397	37.75619046448978	2946.862700758089	42645.03100667925	2945.142483159244
PA14_19970	PA3411	0.12476462192731512	5.3011202182867936e-20		least stable	least stable in counts	23.24213931944152	54.12116482827679	1.1067655943360701	4.717906274191003	9.401115569141194	20.32942220054245	640.830189754301	2929.100482369505	639.723424159965
PA14_18620	PA3536	0.06205458828058346	5.588998117952803e-06		least stable	least stable in counts	112.40874151533504	62.19591793874442	8.5881490306194	70.59392579683028	104.03539231619101	137.29141819847501	399.826885899813	3868.3322082430304	391.23873686919364
PA14_57980	PA4466	0.6204205890716683	0.0				632.1531909217206	481.9807792742924	13.239536998199	249.498813068724	542.5958589586451	869.7897736056025	4650.94140783334	232305.47158985416	4637.701870835142
PA14_15960	PA3746	0.8404023659244334	0.0	ffh	most stable	most stable in both	1352.1190224206136	889.2966127157116	63.9514029132465	739.1982066276166	1144.009246060365	1699.2262812817576	4954.29194523169	790848.4653876383	4890.340542318444
PA14_23210	PA3172	0.5934141201229431	0.0				252.73816897018636	128.72614533633097	21.280105995527602	163.1443778351775	239.970195488951	317.51576332762403	841.5150635081219	16570.420493150203	820.2349575125943
PA14_56450	PA4342	0.8230894066399977	0.0		most stable	most stable in counts	62.065359822703535	39.272272691618014	3.71572810290661	37.023850564236724	57.32167227094735	76.10714330800818	314.607858837246	1542.3114023648059	310.8921307343394
PA14_14810	PA3808	0.5466942009462985	0.0				499.1038855995131	473.1232067485403	11.639032381915698	170.00302074704274	357.53243156556005	686.8104884858587	3021.21999013564	223845.56876402203	3009.5809577537243
PA14_38130	PA2041	0.5722800470301055	0.0				128.15164081762305	103.18848053878675	0.4482160608235461	64.18255260812523	101.08859685799851	154.78333868897602	746.551113279117	10647.862515903571	746.1028972182934
PA14_14380	PA3837	0.7809498482772493	0.0				210.58623409271885	158.98300631724828	10.1486406076531	98.46149197044026	167.45222488038752	288.17195226179075	961.194643771092	25275.596297670207	951.046003163439
PA14_44850	PA1515	0.5747581135728773	0.0	alc			222.03931289257875	372.16934378002804	26.4517706743197	97.9036368091339	138.182665380094	207.7602106431628	5478.50715170334	138510.0204496567	5452.05538102902
PA14_68250	PA5166	0.7217016347105422	0.0				276.2200674597483	95.3269679099111	63.840317986582896	209.3330212137405	270.8006889806245	333.2994079802685	604.167759488957	9087.230810897221	540.3274415023741
PA14_43240	PA1644	0.5282737480974448	0.0				89.64963679258611	49.27349310342242	11.6047156771854	55.814643990977274	81.8172191386247	114.549865216275	389.60367616440004	2427.8771226130166	377.9989604872146
PA14_63880	PA4831	0.5463876113072702	0.0				58.58787190727839	33.0894375738958	7.08811543858159	37.70184314598713	52.046882187931644	72.13412745556383	269.125911859694	1094.9108789567472	262.0377964211124
PA14_03120	PA0253	0.6476523306559531	0.0				55.19285350326384	45.59748800075959	4.91489962498997	29.988678550177607	43.13188578342615	62.9433702856855	386.725255951904	2079.1309119794146	381.810356326914
PA14_62350	PA4710	0.1340906924161385	6.973614109406484e-23		least stable	least stable in counts	553.9253128280509	3027.375419316004	10.940829146615	81.23181123002254	181.982082219783	500.2193725570037	51088.80153136781	9165001.92947875	51077.860702221195
PA14_60810	PA4596	0.30869526928033003	1.9663269194183496e-118				116.33596263279222	152.3927747893728	2.9383491858595403	30.08751889355505	66.6482206736899	142.5277753163765	1190.49842752445	23223.557808004498	1187.5600783385905
PA14_55450	PA0685	0.8618073951172416	0.0	hxcQ	most stable	most stable in counts	36.582139080568055	58.13792861676336	1.4628661939846102	10.09779369901565	19.4802198879147	36.0862519317774	371.03295049539804	3380.018743847872	369.57008430141343
PA14_40440	PA1859	0.5476672123564393	0.0				75.91493541549339	33.12630131235899	14.7244277634659	53.75115027821926	69.6326635216864	91.4158196068329	294.912706462171	1097.351838637197	280.1882786987051
PA14_55300	PA0697	0.5551398447213859	0.0				38.717370765630235	124.68604480029474	0.619840816569381	5.460508942139345	9.664655930142924	21.5468372679359	1354.15639730715	15546.609767941107	1353.5365564905806
PA14_07900	PA0606	0.17534063190458113	3.476968832073633e-38		least stable	least stable in counts	93.7097687498855	177.65568663585873	10.044180324848801	38.42582648724775	61.3217072624772	95.08504945383709	2627.64566558171	31561.542994058433	2617.6014852568615
PA14_02840	PA0231	0.6227213353555229	0.0	pcaD			89.83744888636059	64.32319475133629	11.9486107588875	49.28556218855107	75.5617259284541	112.15132581286952	559.975748250382	4137.473383018336	548.0271374914945
PA14_26640	PA2893	0.7207982331081061	0.0				129.17998765509952	116.00568059503023	10.684284424600401	51.80543590624282	91.98270360085391	169.39700469551	967.260499249389	13457.317930316172	956.5762148247886
PA14_53050	PA0866	0.18013605140786315	3.063118728472818e-40	aroP2	least stable	least stable in counts	388.54534196477914	521.0458475089966	13.6616128452003	88.39641512010436	222.5624727826875	477.4497551046745	5383.0716087071005	271488.7752063686	5369.4099958619
PA14_07710	PA0591	0.5153392149105405	0.0	apaG			211.49998294195152	104.62200268600809	35.8458322766625	137.487546862858	193.467380927713	263.65931934433524	742.8011976304649	10945.763446031084	706.9553653538024
PA14_10820	PA4108	0.8134528322949625	0.0				231.2085161661056	193.2469071376457	13.6760364332688	103.13502645401826	170.3799216655905	303.6916455310843	1401.5839453877302	37344.367118265865	1387.9079089544614
PA14_49920	PA1117	0.4668977156752098	8.312411679338457e-288				120.41856338397822	88.49266355951063	7.8053960404930995	60.613091320902626	93.9862147115606	152.96869566610124	484.883436114649	7830.951503856741	477.07804007415587
PA14_64660	PA4892	0.6723762957825609	0.0	ureF			27.444063344082217	59.098428307607705	1.0157732957882	8.849824336227694	15.61876510624925	23.568649846815347	844.956664827388	3492.6242284294476	843.9408915315997
PA14_29190	PA2703	0.6045705831791364	0.0				29.401725822722298	27.95209084902696	1.4724427763465902	12.614206282216575	21.020106956057752	35.8470614837685	236.216402083927	781.3193828322567	234.7439593075804
PA14_27830	PA2808	0.27574571475553	6.205012786738421e-94			least stable in SPELL	51.19139607276795	398.6438108111889	0.8352771673934509	4.1967356678745675	8.140130086673926	15.357803971226451	6413.460651288871	158916.88789806698	6412.625374121478
PA14_18140	PA3569	0.7805954905815221	0.0	mmsB			380.36997669217476	655.5460755624393	1.40421829232972	19.92431459935315	95.24558957495483	393.9982330647275	4845.25965787339	429740.65718531545	4843.855439581061
PA14_22890	PA3195	0.4737059352690605	2.3333412961973052e-297	gapA			922.4665910663448	1034.9642320306111	34.4920392288721	282.35852029202255	611.9807337903325	1049.87994261854	7084.68816157739	1071150.9615827126	7050.196122348518
PA14_03480	PA0268	0.7228631091957186	0.0				74.97042334056943	55.43168727964783	9.107741896800231	40.924115950137725	60.5026352177934	87.16173315710991	468.167465949778	3072.6719546686713	459.05972405297774
PA14_60890	PA4602	0.8235283453076153	0.0	glyA	most stable	most stable in counts	1041.2612518521514	1033.3578913406075	30.800491180906402	323.59813614847826	697.4860360441652	1349.463984760915	8417.54584416687	1067828.5315959067	8386.745352985965
PA14_42200	PA1728	0.7450477498490904	0.0				838.4812447124342	1450.6383932709205	6.373233607367048	106.05434379072575	289.18671711958655	902.5720591966268	13122.827877798201	2104351.7480316376	13116.454644190835
PA14_20280	PA3386	0.4241440403652171	1.5087086205939557e-232				96.06774542706246	100.67596090823965	2.9111162158467203	44.3994805635898	69.7598222067821	112.3472534806745	1032.33022045044	10135.649104797398	1029.4191042345933
PA14_24390	PA3074	0.6787779842358186	0.0				139.04542926429775	59.596325435312394	18.6755428243965	98.74797694502143	134.049217788654	173.49423265674974	401.445960838897	3551.722005391663	382.7704180145005
PA14_19400	PA3456	0.6790585778591752	0.0	mnmC			140.27364904954962	84.19295410817897	8.46531510600637	76.29021256847078	124.86400907147649	189.08301690878577	473.21774324569503	7088.453521461929	464.7524281396887
PA14_04220	PA0323	0.7999667431176445	0.0				48.43728919711206	52.72497407563516	3.94058987646486	22.0840160268795	35.33042977143515	53.45709516255106	540.972879403594	2779.9228912763997	537.0322895271291
PA14_30070	PA2633	0.7298914091897202	0.0				318.3959084741575	322.38878254248846	14.8043922907866	162.5763582557115	256.2922729495105	373.0370745312555	4779.60166596113	103934.52710922791	4764.797273670343
PA14_07040	PA0542	0.8096252095030029	0.0				273.779099729111	221.52870401899955	23.018261464675398	127.0606673855925	203.72518917986253	351.33910480807725	1265.24771311841	49074.96670433751	1242.2294516537347
PA14_00700	PA0058	0.809423989756912	0.0				22.213240637006766	21.224911298173005	2.43301614718714	10.839763893186925	17.28455446387745	24.8688084006023	145.765144593801	450.4968596153121	143.33212844661386
PA14_29020	PA2717	0.8228238868324351	0.0	cpo	most stable	most stable in counts	201.85766174982598	258.94961603379784	2.0159193105504	47.057967260231635	107.960414451095	276.3077882232435	3470.83508781736	67054.90364405133	3468.8191685068095
PA14_47720	PA1276	0.7487146076830283	0.0	cobC		most stable in SPELL	81.18493372831774	73.41395351984626	2.97674567832449	27.919636827821655	62.037505065129004	114.88495621435099	446.854723875093	5389.608571414147	443.8779781967685
PA14_18320	PA3557	0.10835568612001907	1.93246379783264e-15		least stable	least stable in counts	32.805812894840955	51.773364087117116	0.484458002953566	6.270428833507292	13.63940348406445	36.8436811817798	430.073741672056	2680.4812288971884	429.58928366910243
PA14_44450	PA1548	0.5846870618222905	0.0				79.3288452268875	55.302872079621295	6.93650099006788	41.01386551393772	69.61960396920776	101.23488294277024	444.273316940482	3058.4076602549567	437.3368159504141
PA14_49730	PA1133	0.6086562065656956	0.0				29.307306241696494	36.32417867974888	1.72021759884505	13.390788350134773	22.2470143950883	37.69853317572817	589.6816315974211	1319.4459567583233	587.9614139985761
PA14_56910	PA4377	0.6525497997753761	0.0				296.34880194039135	488.2111492261463	2.12441120245568	54.482836248392154	128.98617060726002	316.64053770395975	3952.05265225536	238350.12622871448	3949.9282410529045
PA14_24910	PA3028	0.6245800096782964	0.0	moeA2		most stable in SPELL	365.33074253560426	166.53729849004384	63.840317986582896	223.06776813549976	357.14947710353897	459.03069408928087	903.2957203092708	27734.671788361957	839.4554023226879
PA14_21490	PA3290	0.6400746855494732	0.0				906.2153351303651	955.6762873220441	139.3348791429	427.1589846216968	594.3207447427048	1050.907055008425	11563.2201445919	913317.1661496463	11423.885265449
PA14_56080	PA4316	0.7305630001568642	0.0	sbcB			475.0977519194065	226.65433013572815	100.916287212035	332.5811219882622	441.088535941622	548.1371711121426	1711.8019787380701	51372.18536927564	1610.885691526035
PA14_12560	PA3966	0.7369593777922255	0.0				292.18773912918147	357.79534836472425	4.9603079659252405	85.55790373086188	172.823169692039	327.7474402579755	2181.7009849298	128017.51131143438	2176.740676963875
PA14_32460	PA2488	0.6990414311772765	0.0				50.00641287948467	45.5131867643841	0.582223243169344	21.475340928765277	37.534158585814	62.45019165229528	393.142221284539	2071.450169449708	392.5599980413697
PA14_71570	PA5422	0.3797648205982691	4.571947564322973e-183				310.62563621086366	399.3039476207603	68.7051922449552	178.20319881681775	246.802199076681	337.66771832117774	6210.9680518837	159443.6425855229	6142.262859638745
PA14_08910	PA4257	0.8301894787406884	0.0	rpsC	most stable	most stable in both	7123.023782302261	6679.965507865951	92.6070299254928	2304.5426069583104	4865.450228476191	10074.179209609549	49043.862062437314	44621939.186278805	48951.25503251182
PA14_55230	PA0702	0.8082357503748264	0.0				25.63198480916271	19.60518025364574	2.1934259735336297	11.645551785877824	19.6553384681786	33.6168085632458	119.83740299368799	384.3630927779409	117.64397702015435
PA14_09115	PA4238	0.8540773936689489	0.0	rpoA	most stable	most stable in both	13172.333138101305	12742.708453656951	215.159812539959	4066.0078799106773	9034.979650987174	17016.522360184652	79433.26859361731	162376618.73490033	79218.10878107735
PA14_17620	PA3609	0.675189879398212	0.0	potC			81.56398015748732	195.26909492116232	1.99623126368054	10.344625885749	18.529953739399453	46.268984207894356	1430.55531961904	38130.0194313299	1428.5590883553593
PA14_41730	PA1766	0.8001367602761141	0.0				1220.6501501755456	1131.3417938205562	92.3257650395248	528.5785470954607	936.8096643693364	1456.3883671735175	7959.9571546858	1279934.254445114	7867.631389646275
PA14_42580	PA1696	0.456267162486481	2.5546388759298226e-273	pscO		most stable in SPELL	43.20618734961173	91.56263703703203	0.623643887608827	8.534904540730405	20.358902979098197	48.7842431522416	1055.66601407966	8383.71650117527	1055.0423701920513
PA14_63530	PA4807	0.5503899845772537	0.0	selB			265.0680927900911	129.27864796173154	18.578640514533	168.88839083448875	251.213194558005	348.1574050655535	837.7733601206551	16712.968818813315	819.194719606122
PA14_52530	PA0906	0.6615775914035189	0.0				201.28436746272544	266.71285524036114	34.3858901832344	93.89172200764786	130.9258674867375	212.6961589371245	4266.52423381897	71135.74715046583	4232.1383436357355
PA14_38300	PA2028	0.6506196790828724	0.0				54.8395800787292	47.070698474595126	0.4482160608235461	27.989631175610427	42.5888658178735	66.57445245361444	422.8679217828201	2215.650654886252	422.41970572199654
PA14_36375	PA2180	0.5672313950990503	0.0			most stable in SPELL	122.07491674871913	568.9466900187897	0.4482160608235461	14.7996749826801	35.982691421413705	79.6102719949853	8048.0883391057205	323700.3360833368	8047.640123044897
PA14_36490	PA2173	0.7158392136681889	0.0				64.72767953721272	178.43414554905397	0.4482160608235461	7.35599740831232	17.9620069804614	55.02285337684765	2139.1436735790803	31838.744297820976	2138.6954575182567
PA14_64820	PA4906	0.5507445332457278	0.0				153.04942134689992	88.8762732840836	21.3941439428526	94.67375454231158	136.102795738196	185.29774413014323	621.2485859338971	7898.991952867112	599.8544419910445
PA14_64880	PA4911	0.6944843169770308	0.0				61.97960940048006	121.76558538886866	3.6514007109799813	17.89209335873015	30.3552066219011	60.3376268030255	1550.12915327579	14826.857785093864	1546.47775256481
PA14_40070	PA1890	0.37800117859419097	2.9756127317634054e-181				127.49141616510623	71.65009939467042	9.207304585870169	77.83289627140788	110.770039722897	165.750879535602	493.240679653715	5133.73674326615	484.0333750678448
PA14_56950	PA4381	0.10471500062175704	1.6268778174223653e-14		least stable	least stable in counts	181.56414217694478	72.06988596198211	20.284843160687497	135.61624534335127	170.50967351965699	211.5743973850545	689.209836056455	5194.0684625731055	668.9249928957674
PA14_05030	PA0385	0.6551920215194575	0.0				55.958188299633406	47.29053191679364	2.8701380856286605	23.274326049108875	41.845489858798544	68.32325313998581	273.19261212167197	2236.394408973278	270.32247403604333
PA14_40690	PA1842	0.493338941447501	0.0				136.5222282776506	82.12201924826697	23.2062262744985	77.07946294029695	120.852280594084	175.1406530687025	622.258238915353	6744.02604541273	599.0520126408545
PA14_34540	PA2326	0.6243134701047987	0.0				61.64527541897449	113.82723020765631	0.582223243169344	19.927989274146974	38.65078173496815	69.27124351042225	2330.81778861698	12956.638336746786	2330.235565373811
