PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA2001	PA14_38630	0.40181175164076377	9.646919326409338e-207	atoB		995.3424740392429	1416.444223711575	0.0	198.78896426760977	443.63086103466844	1113.8374311910825	11848.268965009	2006314.2388858863	11848.268965009
PA0668	PA14_08560	0.3688660113952307	4.533882596225625e-172	tyrZ		1649.269317044527	1095.2429478253157	223.60419876264598	962.9089831913583	1339.78932206379	1966.0352908584423	9512.37684406433	1199557.114761087	9288.772645301684
PA4956	PA14_65480	0.408696065815328	1.679600868661288e-214	rhdA		303.47998298887984	150.9404610362361	11.782423936972899	201.33086123843276	278.5138274099365	369.144204493465	1481.45849585315	22783.022777831506	1469.676071916177
PA0189	PA14_02370	0.1811369262981566	1.1030208917355097e-40			81.33610954979515	157.0604763711839	0.0	9.884029020117831	26.891852933038848	73.52156790328553	1399.06945927228	24667.993237943218	1399.06945927228
PA3652	PA14_17110	0.4817164564936172	6.18453526027081e-309	uppS		740.0697203127226	595.3246396042983	40.2468423915481	389.4153946188135	582.8068354685445	891.0119013976963	7003.644345690142	354411.4265199877	6963.397503298594
PA2642	PA14_29940	0.44776809940984347	3.776404232959454e-262	nuoG		3108.1320627422597	2776.0325725449256	41.228596388556205	1612.0234909115752	2473.3070180287696	3697.8923242404426	33862.9830755573	7706356.843830398	33821.75447916874
PA2934	PA14_26090	0.11983438778461412	1.4437002449516299e-18	cif	least stable	75.06546953345955	180.4772279334542	0.0	18.354979063887676	30.8990780089621	57.620308153258826	2869.7649003073493	32572.02980254398	2869.7649003073493
PA2348	PA14_34290	0.14658515572225336	4.443352826019499e-27			59.0893739324714	125.31678168807416	0.0	5.787111670947832	12.15396346348665	35.67631686396045	865.7324991737669	15704.295772656438	865.7324991737669
PA1063	PA14_50640	0.2569849486275411	1.985602425955299e-81			69.47128427817162	44.93283084421987	0.0	38.867272773478824	61.36201723014851	93.96053054676942	426.362839646687	2018.9592876752768	426.362839646687
PA5423	PA14_71580	0.4258230840119444	1.2927577690296877e-234			280.64178030448926	303.4207788164225	38.8995631601695	146.53434779212276	220.58788491446552	319.7761668854805	5108.005329973521	92064.16901756439	5069.105766813352
PA4833	PA14_63900	0.28911115268449145	1.6945494209146036e-103			332.23863490975384	359.81562205490627	15.8828386237439	146.19190135601025	232.193285053257	355.51746117098156	2642.6036265743	129467.28187475915	2626.7207879505563
PA0950	PA14_51980	0.3770612525208906	2.52424319594336e-180			274.15805791179184	174.55855624776606	16.381628421339	181.89745763850198	237.92207565892	334.24057581754926	2683.9641651093802	30470.68955930451	2667.5825366880413
PA1132	PA14_49740	0.2802856425946066	3.9079817254558994e-97			164.71789620393477	141.2877091182736	0.0	72.84326706388958	115.36894796210149	213.69980704159275	1069.7473255317698	19962.216747889892	1069.7473255317698
PA4758	PA14_62930	0.4659820529600973	1.3637385983223533e-286	carA		1292.4757472822635	742.6898875191007	254.34019352136502	811.6075181802694	1095.1340527061252	1516.7724126750227	6289.84949953651	551588.2690231345	6035.509306015145
PA1607	PA14_43720	0.2006301198778992	1.0723381974876605e-49			582.1409386068067	1246.7799831104087	12.8245200816593	114.642648146423	205.913214679122	489.283898897581	17202.5813257673	1554460.3262847909	17189.75680568564
PA0252	PA14_03110	0.2065799893255925	1.210393648370145e-52			46.881889332500705	87.97348107025245	0.0	9.406316130135101	19.1712394443381	43.847812865737	953.6633679499428	7739.333371618066	953.6633679499428
PA3014	PA14_25080	0.517679963583471	0.0	faoA		3318.4546992286887	3342.648981505128	236.722198719913	1369.4931885643625	2113.877332318835	3959.9435787759503	24932.403165979504	11173302.213557271	24695.680967259592
PA4300	PA14_55860	0.35408462114683265	8.867226736669812e-158	tadC		169.67314565793325	286.13124286189014	0.0	24.266514603259726	62.88276640040965	202.64016657503976	3090.56073207586	81871.08814168996	3090.56073207586
PA0348	PA14_04560	0.08156420128278252	2.316330328349845e-09		least stable	145.66686946331637	424.07092674473114	0.0	26.48916336142343	47.237401987461	98.486421078564	7500.09062520794	179836.15091013513	7500.09062520794
PA1221	PA14_48530	0.1968375548604787	7.257149678779174e-48			177.84828065926854	293.5723665283305	0.0	15.344595909626275	49.9245510856696	193.929169371668	2071.22230312403	86184.73438904443	2071.22230312403
PA0534	PA14_06960	0.20408827780752095	2.1308463175966796e-51	pauB1		1126.6150409802021	3576.848496037855	0.0	79.82453267000652	174.131855740812	498.6177401953565	30965.8749818545	12793845.163608266	30965.8749818545
PA4019	PA14_11860	0.44137541377117706	6.438247129079175e-254	ubiX		232.81626095213983	120.07346575541126	17.4368388929445	157.608167003853	210.910695878822	288.81699632229225	1114.7685636163699	14417.63717851592	1097.3317247234254
PA1251	PA14_48030	0.3411433559286814	7.027778277585685e-146			160.3049879621219	228.78873732603327	0.0	13.74191328833385	56.3629693119743	222.9438680028875	1373.4587759579301	52344.28632724065	1373.4587759579301
PA3520	PA14_18800	0.30021534809637085	7.795561584355086e-112			144.66026290828458	398.1461908279555	0.0	7.963029008555243	31.991688714009943	119.159986890811	5826.26409807485	158520.38927081073	5826.26409807485
PA0971	PA14_51730	0.4763094247618805	3.99781980179141e-301	tolA		1413.020654876198	954.5544468731307	211.636927979021	875.5079954717913	1224.44564323248	1625.6396542345524	11797.211226843201	911174.1920452685	11585.57429886418
PA3352	PA14_20720	0.4944484680742518	0.0			1034.5455926880895	880.3959839336068	29.330641582954396	532.9123648011135	809.9819540660294	1224.4999464742427	10691.8717085995	775097.0885264236	10662.541067016546
PA2292	PA14_34940	0.09418501401717312	5.122743565204309e-12		least stable	14.42733955512449	26.15365035353833	0.0	1.5233168370415449	5.895883296248536	15.216899474372601	258.75446008945	684.0134268151355	258.75446008945
PA5346	PA14_70580	0.5330689820997577	0.0	sadB		1564.542027153661	1213.714492553433	295.712204932686	825.7065962677691	1173.1190445884104	1836.2026404874773	9535.64495841905	1473102.8694342375	9239.932753486364
PA0346	PA14_04530	0.12544597415345826	3.292442666658338e-20		least stable	72.65647145778831	81.66252239046442	0.0	22.942243833516425	45.49725747098461	93.03824328673667	616.6483505715361	6668.767563173103	616.6483505715361
PA3988	PA14_12210	0.4049698327108812	2.8036678273126837e-210	lptE		653.59517621268	351.6616471090863	104.42429586885	433.13672237772425	602.4234789929765	812.3250983126693	4385.11714772532	123665.91404747554	4280.69285185647
PA4073	PA14_11190	0.048273670700772715	0.00041271255560898815		least stable	117.25246083548562	177.60989497670144	0.0	29.774890077128624	53.025716478472845	107.40865394041775	2118.1683207810397	31545.274793634915	2118.1683207810397
PA1746	PA14_41970	0.4470580985950177	3.1627120705951002e-261			2002.792692896998	3730.7216561794494	3.58794297505776	235.06181409474874	659.4203099790859	1914.05649658888	33431.9771027442	13918284.075886333	33428.38915976914
PA0941	PA14_52080	0.3190393248597291	7.836786757946795e-127			485.23961091070066	12233.711253134212	0.0	23.838837638950427	45.9884552708625	88.6351234672706	365030.329163104	149663691.02506265	365030.329163104
PA3137	PA14_23520	0.3567527279551706	2.6547930435552428e-160			159.59619567270184	178.95862136330513	1.15349662334452	44.100074037803005	104.237714279674	187.38266129431702	1070.8554090584	32026.18816025481	1069.7019124350554
PA4030	PA14_11700	0.32617708782825616	8.241843246955046e-133			205.92943024913953	113.26908604648406	11.009379373091305	124.34762856792875	184.75408112463901	267.461775580125	957.305612578696	12829.88585380581	946.2962332056047
PA2393	PA14_33730	0.3864502793079222	4.444218641088751e-190			515.3412018165789	1201.3829918135605	0.0	19.750981718835526	70.25992531114514	425.37246387692244	13420.0969458551	1443321.0930189015	13420.0969458551
PA2663	PA14_29650	0.2640071481754065	5.3592029329197825e-86	ppyR		146.55199078086412	267.41606608559323	0.0	15.065141523243701	48.325835498710845	138.7313051131325	2486.87984039028	71511.35240069436	2486.87984039028
PA4364	PA14_56750	0.21278071955615074	8.16745269183218e-56			73.49769477027152	288.71130966629306	0.0	4.172898719981473	11.1219931292358	38.88141627622407	2944.95548215547	83354.22032922617	2944.95548215547
PA3294	PA14_21450	0.20805121578069047	2.1866529469561326e-53	vgrG4a		209.39778251471958	222.705246137849	0.0	65.81609203372737	134.070676021196	251.6830994530835	1509.58623079466	49597.62665731991	1509.58623079466
PA1086	PA14_50360	0.5046304331399684	0.0	flgK		1185.2934140774605	852.806157308504	27.6509617752697	744.9073972853174	1012.22671451053	1393.4881457674048	10275.1096634562	727278.3419432968	10247.458701680931
PA2850	PA14_27220	0.23105803292126276	9.306796165682654e-66	ohr		177.45729852420249	1424.2322758206644	0.0	45.01495952613635	78.31183462075546	132.39026413464475	41229.8025590841	2028437.5754893092	41229.8025590841
PA1211	PA14_48640	0.2058874447428408	2.696326222781258e-52			41.6744504886306	67.3680751253551	0.0	8.536446352913275	17.582402404960703	42.199726364971255	575.429967712631	4538.457546095489	575.429967712631
PA1104	PA14_50100	0.5204476810011014	0.0	fliI		411.84119435207407	268.1811571100039	6.10165982503616	241.988003028449	386.5542271510915	517.6680588428344	3313.11833010169	71921.13302886058	3307.0166702766537
PA2126	PA14_37080	0.4251951350743486	7.409982669748292e-234	cgrC		158.62480144188547	262.1815511053841	0.0	35.93293924128258	88.03168987624434	206.1044933837535	5335.21622114956	68739.16574002513	5335.21622114956
PA1865	PA14_40370	0.35479037092531895	1.916857036276867e-158			284.2888428309956	478.3302843161654	11.009379373091305	119.9424996985455	185.54929590410148	327.6508118809492	8606.62970073567	228799.8608939836	8595.620321362578
PA4324	PA14_56180	0.3685014953879484	1.04248853207716e-171			428.602771842162	387.3437810405583	30.081433590733	205.68783334840197	322.1623685810865	533.6016825931962	5697.75794800573	150035.20471079598	5667.676514414998
PA0951	PA14_51960	0.3060435902691437	2.3213977245434564e-116			357.7784602613955	234.36128769443474	28.828027006490398	219.00881750393398	292.9620404274125	419.202472900956	2124.21430795143	54925.213169793606	2095.3862809449397
PA0863	PA14_53110	0.20868382446685904	1.0434748114761526e-53			97.69199987721662	108.8687452399529	0.0	39.703909461374316	62.9057237701017	115.1400721056185	925.4261527478101	11852.403690121768	925.4261527478101
PA5441	PA14_71840	0.5642214059069754	0.0		most stable	939.8000508672183	605.7618859759183	137.780880952132	541.9030507915875	835.1526971687581	1194.9244084343925	10543.5362475629	366947.4625011014	10405.755366610769
PA4169	PA14_09960	0.1950462253765196	5.1560440370432065e-47			52.33933987830726	46.292747516058796	0.0	22.315196651327135	36.85898927327229	65.95968107169544	336.012091597263	2143.018472585568	336.012091597263
PA2978	PA14_25540	0.4521826597636616	6.148692053833656e-268	ptpA		203.19171809117955	83.00608077220281	20.0542890604887	144.264253329761	191.8381851092745	246.98519550649902	706.5776719608051	6890.009445161457	686.5233829003164
PA0156	PA14_01940	0.402833192666216	6.993561362546055e-208	triA		313.11628149305943	241.0019221396356	13.1894823534757	155.02554122359248	235.830032210745	414.2052088228115	2331.45198588743	58081.92647499898	2318.2625035339543
PA0194	PA14_02435	0.1896924179871729	1.6137436739473182e-44			61.38810861323196	108.46805272586738	0.0	10.64678326112135	21.30989554404885	51.821947492303565	946.554922795017	11765.318462141546	946.554922795017
PA4233	PA14_09195	0.4444940382844825	6.531927472244359e-258			611.966434355276	413.54594910368155	64.6976615709179	350.07935394699496	515.878207956942	759.3686236966989	3801.3995419112202	171020.25202006477	3736.7018803403025
PA1457	PA14_45610	0.5147886895533975	0.0	cheZ		1115.831827593083	592.2412925948447	145.365152084601	708.276615878143	1023.4275744957549	1396.3173756986125	5002.51651634331	350749.74865441245	4857.15136425871
PA4947	PA14_65370	0.4864339808923014	7.2621123e-316	amiB		1350.9704329437707	686.3445207573906	362.7530528134191	923.6357960215884	1165.530304434105	1576.59224111099	7083.629984552072	471068.80117369216	6720.876931738652
PA4158	PA14_10180	0.21480820824646368	7.13189075942667e-57	fepC		90.73049103098863	144.86224513494628	0.0	14.340669838340876	39.468926757101144	97.44664399760967	1615.0107562374499	20985.070065537268	1615.0107562374499
PA1682	PA14_42750	0.2623622653297679	6.484889021111909e-85			168.0209815007979	115.00731840110775	0.0	89.44803554324254	136.479664008062	211.77616557573177	894.6726988016991	13226.683285813779	894.6726988016991
PA3063	PA14_24490	0.2845073183848393	3.7765927782953987e-100	pelB		212.73103529152726	366.5663818967511	0.0	37.384864978501824	76.88676356587375	203.81524357914978	2790.3164616547692	134370.91233687478	2790.3164616547692
PA4355	PA14_56640	0.1653790445363137	4.1516144685454986e-34	pyeM		172.08864901655	305.41220617328247	0.0	27.301356299562748	72.057495534047	188.830142309315	3321.5507011497602	93276.6156796316	3321.5507011497602
PA2845	PA14_27290	0.13414106648682114	6.657979060872381e-23		least stable	24.764630060843672	54.44191020796394	0.0	4.774186951035615	12.21338270364755	24.530893494807874	1220.80783426695	2963.9215870920084	1220.80783426695
PA5047	PA14_66690	0.5105459001025292	0.0			638.6862215444644	337.7655972434982	61.9277589736388	405.6864588851963	560.950752750788	787.7466801744447	2537.66165134943	114085.59868125702	2475.733892375791
PA3907	PA14_13360	0.4313155974632081	2.5691126214170358e-241			258.3950423214309	258.1032343082075	0.0	69.237048513902	202.1872580891005	356.413842376327	1944.12989902268	66617.27956035746	1944.12989902268
PA3062	PA14_24500	0.16482711520752708	6.873658887324242e-34	pelC		30.66287123511926	73.3294785512515	0.0	4.28227872763097	10.527707658896698	26.16588346828235	1094.2905500881	5377.212424598453	1094.2905500881
PA0063	PA14_00750	0.327693816938094	4.2140879384493753e-134			238.74779620687602	191.08130182283267	40.9477403147909	134.3673851704055	188.20686380487098	275.1902231245278	1998.7152683908605	36512.063906308475	1957.7675280760695
PA5130	PA14_67750	0.47498892122515296	3.076432623410729e-299			345.62250408641535	270.4464640501507	18.2574167085197	169.97791327019874	272.58135872790297	442.46262346312454	3115.5072199769897	73141.28991722947	3097.2498032684703
PA3942	PA14_12870	0.4095922725020747	1.5906371450320235e-215	tesB		325.8714654291836	193.19223836224785	66.0388904382337	211.9039326589555	278.067349988579	384.40209370042925	1791.2878488764602	37323.24096341559	1725.2489584382265
PA2804	PA14_27880	0.2081724628602674	1.8979336449951204e-53			47.332578483234975	124.17571122572063	0.0	5.2456303172723135	13.48727673888105	36.96202889855515	1811.5211055180605	15419.607258413562	1811.5211055180605
PA2657	PA14_29730	0.2961738289978923	9.320731687720093e-109	carR		265.8097714545201	428.43787591238447	7.5819720237432096	138.96268363751625	201.4951606631955	283.93184261247524	7656.14853895923	183559.01351631575	7648.566566935487
PA3798	PA14_14940	0.37140739764073777	1.3253944389076326e-174			352.7815410614907	152.01543014626546	37.0096547356052	250.67595550287723	323.85739132434	411.06444177575025	1298.4464048232599	23108.691002554115	1261.4367500876547
PA2939	PA14_26020	0.444692502445028	3.6263546948195073e-258			1955.7263295642451	4528.282018237835	0.0	69.10971204736143	368.823588296298	1160.6208327321926	45616.20128355981	20505338.036696117	45616.20128355981
PA0714	PA14_55100	0.291161345027163	5.220618696676593e-105			135.39460060222973	261.1359584968176	0.0	21.993104686847005	50.88847848655275	116.70583194220451	3536.0735795260402	68191.98882005163	3536.0735795260402
PA2380	PA14_33880	0.26473919133333096	1.756775991998132e-86			94.93049137092252	86.4096398063902	0.0	43.77192907105493	68.63892058280604	123.98909791629526	812.987251651128	7466.625851470094	812.987251651128
PA1961	PA14_39160	0.15037084393534886	2.0050028401724452e-28			102.4822247592459	87.36998410633318	0.0	47.83964413455124	73.83117623943035	128.15779162211624	522.62576812779	7633.514122740912	522.62576812779
PA0437	PA14_05690	0.3414323829956859	3.8653694834105033e-146	codA		253.09135025892206	146.4966080924176	42.1522922634995	143.92561802943925	223.09818871480996	322.6464563803055	935.5344237242888	21461.256182583395	893.3821314607893
PA1959	PA14_39190	0.3830475348162533	1.6598803099536874e-186	bacA		222.52638422041835	223.67664104325388	0.0	101.41276933183275	172.74136979019949	274.68222879282325	3840.49680116632	50031.23974839265	3840.49680116632
PA5208	PA14_68800	0.4891017629819395	7.8265e-320			742.2321797708289	1221.813516655572	22.8487217750463	282.77811378348423	516.495298226791	843.0608651275692	29489.6046824779	1492828.2694822554	29466.755960702852
PA1727	PA14_42220	0.4964805413398555	0.0	mucR		509.6800239544176	491.398158688795	26.712085275869605	232.47222488996525	355.605005917678	564.0814607603779	3581.779298885209	241472.15036273815	3555.0672136093394
PA3518	PA14_18820	0.2469306164972309	3.9514474571199217e-75			155.4305216853394	441.1517082969394	0.0	9.26432812700981	25.55885025520365	92.44920090532611	7769.81318105225	194614.82973330788	7769.81318105225
PA2267	PA14_35250	0.28728835320519464	3.649224920142589e-102			132.63322862836105	96.08669919838279	0.0	66.08596910753346	104.14890024334	171.66686364462376	606.945315848036	9232.653762840495	606.945315848036
PA5123	PA14_67650	0.38142974243708944	8.009587249064335e-185			113.40807025004013	78.03365254064724	0.0	63.537841317105	95.0277208838304	135.65077039536902	730.4570703357318	6089.250928834461	730.4570703357318
PA5385	PA14_71120	0.15011736422200078	2.473521463248844e-28	cdhB		23.944191136012478	47.83917261223728	0.0	2.2329640676427776	5.758911333983486	17.137919718833974	346.4361663733281	2288.5864362234333	346.4361663733281
PA3559	PA14_18300	0.4126876572063236	4.3837525629289386e-219			648.3767449487717	1235.6154760642698	5.08947786628275	127.08349133077775	291.532048357285	633.83272955482	15018.5152410887	1526745.6046895322	15013.425763222418
PA4958	PA14_65520	0.4794349673688562	1.2708336754096006e-305			638.1390740378596	328.73706728094606	120.28971048109301	409.3960615605728	567.354782219239	806.850808037527	2733.116023484669	108068.05940447726	2612.8263130035757
PA1503	PA14_44990	0.08534272594550353	4.0614449334295553e-10		least stable	29.458000789783938	49.194859395897815	0.0	7.658423369628754	14.40751173097835	31.159439649894352	684.247017015347	2420.1341909821554	684.247017015347
PA2621	PA14_30210	0.5514332707300259	0.0	clpS		1487.2530377757296	4125.577897096587	31.302631773977197	339.37025429333147	695.571699992153	1567.317052372245	106111.46156573901	17020392.985011894	106080.15893396504
PA0459	PA14_06000	0.452499508961315	2.3444336695723756e-268			2104.3770079478163	2603.4959662286874	0.0	539.8905550805656	1381.33570584868	2561.9203092337275	24502.7141852474	6778191.2461690465	24502.7141852474
PA5529	PA14_72940	0.4314772549937943	1.6242250452830128e-241			705.9392589332926	548.2746746690791	106.13042949073099	362.0223751322278	563.308911876524	853.4107096885825	7007.967633546279	300605.1188834845	6901.837204055548
PA4205	PA14_09540	0.2314375600903617	5.65943324624062e-66	mexG		241.7090335142674	527.8598097064761	0.0	35.96742574922548	72.9093931434104	193.526493115655	5704.369935985911	278635.97870335716	5704.369935985911
PA4687	PA14_62000	0.501185883546017	0.0	hitA		916.4855058190955	847.5522950231461	56.741268137025	420.71644552363784	660.477840903233	1077.761608528285	6874.261535663729	718344.8927990021	6817.520267526704
PA4924	PA14_65030	0.2596927323709302	3.570897679111434e-83			189.3660973261359	129.43374338707864	5.81227963098151	121.24759388058499	162.9274650860615	223.68335839655924	1817.3409563311602	16753.093927192123	1811.5286767001787
PA3493	PA14_18900	0.3537353792586649	1.8894426593382828e-157			72.3231470842234	73.24675230690902	0.0	29.9118814570128	52.3745406466394	90.00593771134183	712.7881323613631	5365.086723509681	712.7881323613631
PA0057	PA14_00690	0.16093408661896144	2.291131099317425e-32			70.05663111511264	109.14938062213083	0.0	17.740547106002648	29.99036936572125	57.561729248969705	815.030380758929	11913.58729019479	815.030380758929
PA0150	PA14_01860	0.3198130230216321	1.7946464604801507e-127			125.65903572641508	198.99929595630826	0.0	21.520320049920507	53.177014712326496	127.74823798498001	1531.95573020939	39600.71979110636	1531.95573020939
PA0413	PA14_05390	0.5054618007865509	0.0	chpA		4516.367399848856	2967.964676986131	446.18853882507403	2611.569434966255	3839.6715778896596	5531.641072202295	22652.9143514111	8808814.32383739	22206.725812586024
PA3215	PA14_22640	0.28223059886330565	1.620060528056222e-98			248.7994889508861	130.509509826132	30.305052357341104	155.05205324572924	221.18406890130203	311.4246091754412	1046.52697004187	17032.73215505724	1016.221917684529
PA4914	PA14_64910	0.25172557869228684	4.248268009293354e-78	amaR		127.94533355002483	128.30312465026347	0.0	48.804106961897276	84.58316298478735	144.9372751931025	985.8072565498801	16461.691795021045	985.8072565498801
PA0211	PA14_02580	0.23067392514937216	1.5382805861742625e-65	mdcD		144.77952775623586	336.507848552447	0.0	12.951150535490974	30.868859911409796	108.08964279990374	2793.38475640352	113237.53213739661	2793.38475640352
PA1617	PA14_43610	0.32974271272409794	7.38796713112398e-136			591.924719815512	648.1580966097184	12.383643812784	219.60504299775246	403.1775931409515	705.40181472961	5927.125017623921	420108.9182007331	5914.741373811137
PA0973	PA14_51710	0.5203512345464048	0.0	oprL		5271.361297431196	3332.504978467533	282.20594095711203	2684.9116622430874	4881.69684899054	7143.119449802185	22355.9570990228	11105589.431510892	22073.751158065686
PA1244	PA14_48150	0.13739510314458053	5.8606100491742945e-24			890.3537335686207	1067.585490122556	3.40591518954267	243.64581164991375	549.4746775873684	1154.82621930359	12803.081051791101	1139738.778720218	12799.675136601558
PA5507	PA14_72660	0.2845619810072715	3.449194834845325e-100			217.40455765524325	273.27565327071306	0.0	54.66604194777518	124.1018718282215	281.9282772879254	2462.70480600796	74679.58267053499	2462.70480600796
PA4610	PA14_61000	0.4516993226439195	2.671174404137843e-267			294.91420313557023	444.9649655400747	0.0	47.7145726261645	139.6896779360585	335.7886589940805	3881.89559994216	197993.82055807984	3881.89559994216
PA2739	PA14_28710	0.26161149667121986	2.0116511315503276e-84	pheT		2166.881649458015	4319.155540511522	479.65996865077005	1172.092287864735	1610.607744017745	2151.8288875070825	108046.17694864099	18655104.58313138	107566.51697999022
PA2113	PA14_37260	0.30193225794043105	3.709847610267976e-113	opdO		640.7756685330019	1083.4329829260087	0.0	63.47048812471085	278.318955899606	675.6993705008208	7705.00371538218	1173827.028491949	7705.00371538218
PA2652	PA14_29800	0.4359595095059598	4.4235079594852775e-247			553.5854556253151	468.1242551961511	42.3693907097791	316.26180664609	439.5018017401435	693.3582099601248	6178.91964181009	219140.31830295123	6136.550251100311
PA4238	PA14_09115	0.6481067954575843	0.0	rpoA	most stable	8897.166977674442	7164.922900497561	373.05858882219	4034.041855604293	7432.24024142705	11683.192872319576	46448.827162203495	51336120.17007439	46075.768573381305
PA1056	PA14_50710	0.3993341335967535	5.398082229141017e-204	shaC		411.58898318949673	418.63421222155586	36.6006633938948	207.31603858470578	312.6198369604115	477.27819226958025	5315.76357384779	175254.60364236266	5279.162910453895
PA5110	PA14_67490	0.4116090297160208	7.701125830746604e-218	fbp		1422.6763423197124	800.4592427276501	219.641462848293	933.9862447922242	1259.102889709185	1732.2783483922776	9921.53918365652	640734.9992681231	9701.897720808227
PA2905	PA14_26500	0.2506217867702442	2.076196061089176e-77	cobH		81.86372556059781	71.8516139325585	0.0	35.547041498987994	66.266446512172	105.71385156880476	604.827602172072	5162.654424713433	604.827602172072
PA4376	PA14_56900	0.35951343670319025	6.122797005619415e-163	pncB2		327.0851569379422	144.42700960570076	55.51448210340779	235.9535612103615	291.554637050846	379.1755144208779	1089.64326537509	20859.16110364518	1034.1287832716823
PA1677	PA14_42820	0.4057859099093761	3.3695041876833114e-211			437.8734092748283	360.1840226150225	42.602605795387	239.00076844359828	343.4332291114975	535.0123539282467	3293.6147077070195	129732.53014713906	3251.0121019116327
PA4806	PA14_63520	0.17906323076611086	8.78761798062905e-40			99.86481662965387	154.41123623940055	0.0	33.49094183992605	51.818968817445494	89.8019956977981	1577.86289129726	23842.829876979966	1577.86289129726
PA3515	PA14_18860	0.25330698271397034	4.3155532434288673e-79			213.55998920438034	368.8536225332342	10.568809487642099	64.39977954486886	112.91095905216949	208.00475408705398	4215.82767493093	136052.9948558896	4205.2588654432875
PA2213	PA14_36090	0.15744708731383014	4.920165065080445e-31			45.5633376978455	98.10846542190701	0.0	3.9508071989280253	10.718249979986	28.402303544243676	627.867991787696	9625.270987441523	627.867991787696
PA4418	PA14_57425	0.5118895752790914	0.0	ftsI		2055.812708978645	1354.9408326970693	143.913111025734	1180.5424903611524	1613.2624574062352	2546.350173521768	13534.5093325656	1835864.6601098275	13390.596221539865
PA4075	PA14_11170	0.3782642533504875	1.479825142407424e-181			159.53637319416228	127.38040626377807	0.0	75.58895306787582	132.142206472601	206.85146358343377	1024.8533731524199	16225.767899925151	1024.8533731524199
PA3683	PA14_16730	0.3537129290982607	1.983532198201588e-157			185.31770697379426	96.1213622451732	23.2913830439282	121.3195626343995	166.89864954298798	236.59322587492727	604.182855776826	9239.316279867808	580.8914727328978
PA4565	PA14_60420	0.3837488038445879	3.0714356706346e-187	proB		979.7703745377513	669.006234683895	33.8619084766434	633.1341476056105	810.1608799584401	1135.0216719831099	6918.64902510898	447569.3420459227	6884.787116632337
PA2944	PA14_25970	0.3236346476328837	1.1589123199081556e-130	cobN		536.3348913817039	377.1628566936389	52.3008926073368	281.61557147143674	441.9743845396225	687.8491525890026	2753.79094328747	142251.8204693064	2701.490050680133
PA3119	PA14_23770	0.24280515004207676	1.2575210850426035e-72			131.22998647557944	150.69501893324266	0.0	39.7022327332723	84.78413632070956	175.89623019908754	1597.65836181893	22708.988731290367	1597.65836181893
PA2725	PA14_28920	0.4464624481301944	1.873686411725882e-260			404.36956379480654	239.04577424332072	5.86170249840452	227.297100518513	341.636629122701	520.697191273356	1813.1653133057998	57142.882183588656	1807.3036108073952
PA1830	PA14_40860	0.497009086475795	0.0			1795.1123219827598	2773.3919285239544	66.29719034956359	573.6669153603184	1155.02158396407	2039.8973765589499	36432.5311829183	7691702.789201819	36366.233992568734
PA2254	PA14_35430	0.053156586799662064	0.00010043150084267708	pvcA	least stable	53.377462168124474	101.83162204787358	0.0	6.439619662305955	15.185842903079099	41.4779464493478	821.0465574854849	10369.679248900973	821.0465574854849
PA4313	PA14_56050	0.42444303111870346	5.96933150333022e-233			306.6907823572066	264.4523830700401	11.2472797594751	133.663469215571	247.74581302504953	396.4278301072332	2504.5162261541896	69935.06291142324	2493.2689463947145
PA4561	PA14_60380	0.4434599172133061	1.3930792149230913e-256	ribF		669.3403444066772	399.0929286776869	29.1015629600425	437.3727310848532	595.0810588974515	810.2614965782957	4747.71750025159	159275.16572053332	4718.615937291547
PA4467	PA14_57990	0.4008654594386176	1.0880816040687222e-205			735.1263614197283	2223.7557408359353	0.0	30.04356958005713	67.67229240250055	278.409308991488	19661.2799886256	4945089.594900779	19661.2799886256
PA4876	PA14_64480	0.5483934493524154	0.0	osmE		787.6876359931371	1146.485620436764	4.492537338476639	151.49044716216153	330.8918204815415	872.6998016698223	7159.04771600442	1314429.2778682718	7154.5551786659435
PA3707	PA14_16440	0.4346771666456483	1.7637303714990838e-245	wspB		210.59796795142358	128.4778275283772	16.9309542383217	122.44037073912074	188.33499706697145	262.952589540161	1191.79902893796	16506.552166411435	1174.8680746996383
PA4251	PA14_08970	0.5449694577735219	0.0	rplE		7729.899666406888	7389.22998935332	176.43704390968205	3198.103000861425	5973.159639916164	9959.894542726694	95736.8859051183	54600719.83555847	95560.44886120861
PA5109	PA14_67470	0.4270395720675501	4.344262145963958e-236			348.9408886702718	218.880915547214	9.28251483595018	220.2992243642018	325.16346196381846	442.4743859108697	2046.1783220002692	47908.85519078662	2036.895807164319
PA0818	PA14_53690	0.21094111276182934	7.301383674255964e-55			31.311550698203163	36.78075473376852	0.0	7.988102513200294	18.04343573739495	38.763912722640605	239.97532673352902	1352.8239187856352	239.97532673352902
PA2552	PA14_31540	0.43066437876167496	1.6251152785753345e-240			709.4574293580517	1175.98745099161	0.0	123.9764416351435	348.5144907958045	819.1388753327958	18479.8740814299	1382946.4848897445	18479.8740814299
PA3322	PA14_21070	0.29156403618161736	2.626578879216096e-105			184.1739861298304	226.53306653845132	0.0	81.44264244329138	120.4173813836695	204.02101428250953	1724.90209976841	51317.23023531441	1724.90209976841
