PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA14_05750	PA0440	0.2266291423566529	3.04636924949751e-63			80.58275194843776	189.43293787572404	0.0	9.364084238654431	26.239345595594504	59.24133624305713	2888.0084882168	35884.83795222792	2888.0084882168
PA14_08750	PA4271	0.5418136917564079	0.0	rplL		8318.692711455213	7754.323921869438	288.31835448697	3070.4528233321175	5335.2734845973355	10648.841310073725	38086.3318454541	60129539.485276625	37798.01349096713
PA14_16550	PA3699	0.3106288254238082	5.9627840728762574e-120			204.79531159306072	101.10862692883306	21.3324061938984	133.51743758689224	181.954553149171	250.986572820769	804.3346591798039	10222.954439433946	783.0022529859056
PA14_00120	PA0011	0.4481077621410272	1.706772276301774e-262			607.458754845181	332.09457559820095	96.20188440023908	391.9757922538377	519.5835690953095	712.362426444002	2739.81043271177	110286.8071417492	2643.6085483115307
PA14_58550	PA4512	0.3848942467800649	2.271659240200488e-188	lpxO1		343.20503296852746	206.4376215532085	39.0742686482838	213.06569880318773	292.667546578193	426.10461253225924	1588.23918133623	42616.49159254573	1549.1649126879463
PA14_37290	PA2111	0.3045363847708364	3.877678448212806e-115			148.2912713783428	491.84956263324074	0.0	10.488446468589377	49.690463522837945	139.52429992665049	6800.89594186097	241915.9922625102	6800.89594186097
PA14_34170	PA2358	0.282254786170699	1.692020179221042e-98			33.82515042921041	50.62188662993726	0.0	6.265283094332123	16.1165693182634	42.201582653113974	582.1379451967949	2562.5754059742203	582.1379451967949
PA14_21670	PA3274	0.2783665988562097	9.55317590900348e-96			78.80403245933111	286.4431097933489	0.0	7.4569510864973125	25.3891512782329	60.68264497256135	5610.037384006371	82049.65514808455	5610.037384006371
PA14_15680	PA3767	0.3318405376722782	1.2796026214771177e-137			172.35878239180212	116.8114197996987	0.0	85.2393009692126	135.91549632886898	243.56980504753602	658.759638751066	13644.90779562144	658.759638751066
PA14_11260	PA4068	0.3951182284839615	2.6798892074925316e-199			370.6711664561003	143.83462818236225	11.994709727018002	281.8088190932745	357.4955569014565	445.6647796598345	941.7710147367012	20688.4002643584	929.7763050096833
PA14_16870	PA3672	0.3324162852478497	4.0495291067059305e-138			118.19826052507041	107.51088461040572	0.0	58.05022042557252	89.83299481801791	129.85050876912675	1059.2687715924199	11558.590309711975	1059.2687715924199
PA14_29010	PA2718	0.2934001947906835	1.2361637887179326e-106			117.3663447384311	105.69883556831793	3.7392074597773797	56.338142170636	86.76189481994841	143.56680135662074	915.19630338447	11172.243840498311	911.4570959246926
PA14_27370	PA2840	0.6202900539257193	0.0		most stable	743.8167710696547	1481.2493633247252	1.0694834745200201	86.26545128143104	285.64896980046694	740.5756743582051	12743.8510523004	2194099.676349904	12742.78156882588
PA14_08470	PA0661	0.3966517406167189	5.692110912638116e-201			198.25811086252313	171.299227064044	0.0	100.46292535154925	143.7200964784605	212.559756277646	1481.41032902189	29343.425192738905	1481.41032902189
PA14_15980	PA3744	0.5861826196217517	0.0	rimM	most stable	2798.232075315343	2875.26394388679	93.418607998883	1174.0060847779973	1925.3574378419748	3638.4783743071866	36027.046613636405	8267142.747015418	35933.628005637525
PA14_18960	PA3488	0.17543811812922722	3.2124309867849517e-38			107.28944078329128	135.5246869609731	0.0	33.8329697931736	66.8092118601453	138.68375780993276	1250.84075651752	18366.940775869753	1250.84075651752
PA14_38930	PA1978	0.4044716267844383	1.2186364158983425e-209			67.87805669600782	102.61453857394383	0.0	20.67212512870818	35.608933537678254	72.58587793315205	1056.11636645396	10529.743526743407	1056.11636645396
PA14_38290	PA2029	0.23927508630068106	1.695574621572731e-70			45.913869872601396	72.70462569143407	0.0	11.92704231823625	27.209980736438702	46.412823676793195	577.9369757748481	5285.962596931536	577.9369757748481
PA14_65130	PA4931	0.3959205609013212	3.5809079789518783e-200	dnaB		739.1528414989774	361.4898880592928	202.65785884203493	503.6268382931415	630.6832787345211	923.5223016073485	2585.69600867157	130674.93916912004	2383.038149829535
PA14_11660	PA4034	0.23111805317782155	9.090422114152766e-66	aqpZ		92.9918813250329	220.12948318390963	0.0	22.600163038448727	35.203175024831296	58.475706905747586	1941.55965013862	48456.98936681515	1941.55965013862
PA14_50470	PA1078	0.42211086558329824	4.532172620723581e-230	flgC		233.35471997034804	179.25014453795376	0.0	121.27589287142774	178.449249598854	275.91316268002225	1225.4304320066	32130.614316877312	1225.4304320066
PA14_35370	PA2259	0.4014534991653585	2.881188098516599e-206	ptxS		298.3539760677882	483.1135126709935	0.0	83.60158005317325	145.039824300366	308.838117608969	3992.16837656253	233398.6661253062	3992.16837656253
PA14_02390	PA0191	0.30928496290245633	7.030852536190437e-119			93.93290757430249	193.49110945311804	0.0	24.375495646583055	43.33030607300385	81.65634842700013	2068.66339739358	37438.80943739851	2068.66339739358
PA14_29570	PA2669	0.2212588507644657	2.711736423693172e-60			62.222439718007045	111.13255810902326	0.0	14.022600131476576	29.194210019463902	61.346273230474424	874.1259115590269	12350.445471855433	874.1259115590269
PA14_09960	PA4169	0.19222122192791494	1.1344183190485779e-45			37.94014596998913	42.75624651054643	0.0	13.256319596910801	24.7609517620609	44.27490467079835	271.64880252808496	1828.096615670614	271.64880252808496
PA14_35620	PA2241	0.2815029221458813	5.8074642473412016e-98	pslK		47.00716591090799	82.04221515776025	0.0	7.8507705148484	21.401968902496904	48.57053006898911	845.322125112939	6730.925067992226	845.322125112939
PA14_49940	PA1115	0.5268670791326124	0.0			628.5276798072773	458.4099210538501	75.495129732301	406.23582044914974	540.666679560068	689.2444222600627	5850.07833143798	210139.65572059707	5774.583201705678
PA14_25510	PA2981	0.4443026289906946	1.4353276507385202e-257	lpxK		339.14892556136164	203.05283298981215	36.4810157750222	203.69595993322622	318.1091387227965	428.43687743371197	2775.06416193708	41230.452985188545	2738.583146162058
PA14_47530	PA1289	0.2782824513420455	1.0944833698890687e-95			108.69097200121236	139.1036382081757	0.0	28.73275159689913	62.57281144045295	137.51684275773525	1079.83806694066	19349.822162751043	1079.83806694066
PA14_55710	PA4286	0.32747123223878266	7.311687606866516e-134			183.78401192293867	119.39251967717058	30.3925929537641	111.31059582867026	159.4097242078225	219.0512159500725	863.619100345298	14254.573754863564	833.2265073915339
PA14_38330	PA2025	0.5764282699049619	0.0	gor	most stable	1204.3177449581208	746.9805062775221	0.0	691.346748608338	1090.1768248766948	1422.6161989226925	4834.41296394219	557979.8767586232	4834.41296394219
PA14_52260	PA0928	0.357196274242951	1.1520614503509108e-160			573.2711570984391	315.68406270490925	184.35913296222301	385.5935667341162	491.8132543653919	664.5075127606035	3010.75902039497	99656.42744587708	2826.3998874327467
PA14_04150	PA0318	0.39873355323038784	2.95173959185579e-203			438.8537336670272	205.37327980968746	92.17557536531088	309.55375351708	410.49749688521604	517.2041867177065	1576.91514827214	42178.18405978818	1484.7395729068292
PA14_41380	PA1794	0.5932720727680346	0.0	glnS	most stable	1737.821128238405	653.6777290414067	377.720464990974	1238.1574827061725	1687.78232902733	2138.599749932305	4093.204935529872	427294.57344473066	3715.4844705388978
PA14_00400	PA0032	0.14996453722687034	2.871996602282601e-28			95.15610177339093	70.94403272954582	0.0	57.998386109747955	77.93436405335316	105.4150156439435	586.5066624736239	5033.055779930869	586.5066624736239
PA14_61710	PA4666	0.5324196450484171	0.0	hemA		501.17986636147555	293.578432412781	83.5792132461323	301.47344225344403	414.998620063516	614.3638390821798	1751.52585016935	86188.29597794583	1667.9466369232177
PA14_34700	PA2315	0.17700652194163966	6.932197578515946e-39			24.968637067781515	70.50622176687335	0.0	1.9574885439274472	7.100403443940205	17.6348190069963	707.0714974038251	4971.127307839526	707.0714974038251
PA14_62560	PA4727	0.4468016505153757	8.50524690386855e-261	pcnB		955.1063174880837	358.3684889871548	242.11593922491105	714.5976709214118	886.1653970428536	1172.10633655295	2493.9966585590696	128427.9738989365	2251.8807193341586
PA14_36470	PA2174	0.34976133091426864	1.1025973017629451e-153			188.96174354533707	338.85134675488905	0.0	22.992812480888677	72.2345585639233	202.78736318720325	2842.8357694614397	114820.23519760206	2842.8357694614397
PA14_44690	PA1526	0.3982644383162221	9.692990494311325e-203			351.81493676032653	213.01314430893524	72.5887658431117	216.44456281878024	290.865698960355	414.147087087461	1801.70533158	45374.59964837927	1729.116565736888
PA14_24980	PA3022	0.3523958140133675	3.893406719271612e-156			558.9483732499955	398.6216361542042	48.128227804990004	245.30536857832325	495.09838040002603	761.6950710328786	2481.13562927634	158899.2088102548	2433.00740147135
PA14_13340	PA3909	0.3874438124301841	4.6499453779264184e-191			293.2854661525636	1401.0372153099681	0.0	39.337923874484574	90.87943617795075	163.52441067947225	19688.9476559849	1962905.27868351	19688.9476559849
PA14_60970	PA4608	0.5521946446761853	0.0			385.41622094519795	446.02918877425907	9.805946274805779	107.50389359438	257.34337984606645	476.94553467905473	3921.1883258991998	198942.03723862363	3911.382379624394
PA14_51240	PA1013	0.4946758453339555	0.0	purC		1198.2751561433522	515.0821036105783	319.211804262632	809.1105004002108	1056.054300015345	1525.7406129727997	3572.9462798907794	265309.57345989853	3253.7344756281473
PA14_71750	PA5437	0.3401588053584168	6.062147377836544e-145			299.9272638561476	622.941112770176	11.994709727018002	106.184957609939	209.435182735427	323.1200152218135	9532.56276687058	388055.62997934513	9520.568057143562
PA14_09580	PA4202	0.4161349612614642	5.1947682518609516e-223			171.62381126415494	171.02707250516326	3.44848392958	79.95925513054966	120.42284075510699	200.03479350656175	1872.2216399607198	29250.259529686373	1868.7731560311397
PA14_22340	PA3235	0.4502833267121919	2.4441608618908092e-265			511.9298224606649	1159.788481992306	0.0	101.25881946152876	236.21658124179248	590.2237126926085	13962.0598539065	1345109.3229620177	13962.0598539065
PA14_06090	PA0466	0.1911873066035988	3.425646908797667e-45			27.45041021925649	83.48629535824612	0.0	3.9797706646609825	8.320163911286496	15.344939692990176	1074.08118150161	6969.961512644309	1074.08118150161
PA14_49230	PA1175	0.3518616340115259	1.2286504239146025e-155	napD		212.76525809385762	246.42849044578728	0.0	32.11314280716995	111.1088561672555	321.83428298414947	1498.4671972501098	60727.00090338947	1498.4671972501098
PA14_63660	PA4816	0.2880513191567388	1.1043180565201054e-102			108.44216014275275	110.18267449433712	0.0	40.830793023495325	79.20587559302885	130.50633783597826	867.5409759947612	12140.221758725047	867.5409759947612
PA14_62920	PA4757	0.499865040033855	0.0			618.7541838428717	510.1184826183811	113.14014232462	378.8451085304695	511.20455405157304	695.9475254476121	8994.5690492744	260220.8663088796	8881.428906949779
PA14_29230	PA2699	0.3522432918830172	5.40672297464082e-156			206.32740135433815	292.6834693187039	3.49174304497946	47.813839227015485	99.17076658893984	237.31020048692625	2221.2814785444502	85663.61321243268	2217.7897354994707
PA14_33750	PA2391	0.3087542658473364	1.8562040648755385e-118			125.49806710880378	225.25081909576977	0.0	28.078503918995352	51.55964701583285	115.86382039842475	2876.7208041555105	50737.9315033152	2876.7208041555105
PA14_17530	PA3617	0.5025935689341751	0.0	recA		2446.9609655941103	3874.5890751163797	553.652122572709	1221.647041910085	1522.9277479879102	2085.6099586382475	32987.2147522784	15012440.501011202	32433.56262970569
PA14_55520	PA0678	0.2488716871137997	2.6955147445179978e-76	hxcU		11.03251091472593	33.40311495754697	0.0	0.0	2.8081305476822997	6.97425944369569	294.614842397806	1115.768088867098	294.614842397806
PA14_55650	PA4282	0.4819290906287872	3.945829014475026e-309	sbcC		455.2224613040454	234.19580129059105	124.43702674317	312.6366508327903	397.486821795849	514.270755163832	1775.5412736726105	54847.67334214201	1651.1042469294405
PA14_49280	PA1171	0.4220493741220978	5.366329748325096e-230			234.57088606910526	142.55756411141374	24.8744469974042	129.12672199639576	206.885615788179	292.1978419992797	1057.09405684039	20322.659085379837	1032.2196098429858
PA14_34420	PA2338	0.19822018555526089	1.6416694623180915e-48			87.93036283590436	171.52651082249	0.0	14.915863380808826	29.753723863898152	100.59536156706373	2867.1344197604603	29421.343914937777	2867.1344197604603
PA14_53770	PA0812	0.3151257612218192	1.4084539824847637e-123			110.00370883056125	165.6282692409874	0.0	16.013170310088274	39.6469918660517	125.45094252881375	1105.99310953285	27432.723571765015	1105.99310953285
PA14_09850	PA4179	0.2875022994070889	2.7783648791123467e-102			82.95392082203746	128.71331466676747	0.0	10.628876954882076	33.948623800278654	94.29989286232151	762.831904788176	16567.117372506298	762.831904788176
PA14_06420	PA0492	0.19686886267385567	7.295524501610143e-48			78.40649317582684	119.4075053778386	0.0	16.091051561178723	36.4127727110163	84.89059023763465	940.1200094968468	14258.152340558556	940.1200094968468
PA14_62810	PA4747	0.5414152239000987	0.0	secG		4096.441655547245	4645.368911986886	73.8100664794938	1546.1651100597226	2734.16456034253	4374.1266408171705	33446.8456329964	21579452.328454223	33373.03556651691
PA14_49810	PA1126	0.27475298705056445	3.146297603534788e-93			235.57123277621355	212.22885233782773	21.519171610306397	120.55406660060775	176.082545644703	264.8079413120405	2588.55483372393	45041.08576463149	2567.035662113624
PA14_52910	PA0878	0.12666243454505555	1.4410951299293762e-20		least stable	47.5462119047707	186.7663297163649	0.0	4.792850879534051	13.107479698122798	36.56420950537543	3696.462981604961	34881.66191572193	3696.462981604961
PA14_72410	PA5486	0.36039018262327904	1.0103373914939044e-163			107.68553364301947	86.9429706743363	11.8470163785532	59.13235066146452	84.86883713513765	124.9194229963915	843.416201158237	7559.080149678501	831.5691847796837
PA14_42080	PA1737	0.4657033783682776	4.229172943405732e-286			389.0930317432242	560.6198442167679	8.88156229068968	105.85658659219374	234.2554801152225	421.5789590391635	4449.99257033947	314294.6097296331	4441.111008048781
PA14_29760	PA2654	0.4560154295783957	6.2354957192961346e-273			644.1735344489999	2861.94092478571	8.08386346511358	299.4380149886963	389.22451538926055	562.5533866767248	49626.3588790911	8190705.856963286	49618.275015625986
PA14_37730	PA2070	0.27736356634649023	4.8173084777749906e-95			140.3326271047735	256.35925467734313	0.0	13.676299253287649	37.871722109603404	133.51077879527173	2619.62075338558	65720.06745872287	2619.62075338558
PA14_16560	PA3698	0.41716493265161786	3.2290817067708156e-224			384.90555082870065	191.3343864053953	100.95189246900298	239.36172343585125	339.285617321058	479.4026588590337	1207.3331094141902	36608.84742112912	1106.3812169451871
PA14_06010	PA0460	0.4880825977187492	3.401474e-318			707.8064078804531	545.8867180954131	20.314955498848697	288.0244336006768	593.9667314563164	944.8053442399228	3460.0104735800605	297992.30899298104	3439.695518081212
PA14_72510	PA5495	0.4987575648708554	0.0	thrB		733.5628529092357	543.058863019501	120.065896686108	408.0162497793152	599.812733015939	878.8204343958911	5150.22233473221	294912.9287040332	5030.156438046101
PA14_64320	PA4863	0.2680830005445151	1.1093335762312464e-88			95.96563519158802	108.80675060635353	0.0	50.69878795072354	75.36956306179401	105.03581757405675	1551.4581786852802	11838.908977513214	1551.4581786852802
PA14_28660	PA2743	0.5396198301124673	0.0	infC		13088.44503188145	13143.041545124774	501.235353571742	6051.557791759047	8673.379223563956	16043.137335599	121333.46508276199	172739541.0568758	120832.22972919025
PA14_55170	PA0706	0.2083262752903491	1.6579016003048814e-53	cat		173.0873970959961	102.96327561041387	14.5924063100089	108.461453897725	160.690930454728	208.83310367404601	1214.29420878926	10601.436124426049	1199.701802479251
PA14_63200	PA4780	0.3665697255074799	9.757250331238923e-170			236.60981750564576	157.16907096206825	33.134949696568	142.32253828474876	200.75770397664002	286.37011067677025	1474.3668105381	24702.116867079643	1441.2318608415321
PA14_11080	PA4084	0.2725513955881229	1.0303901518966241e-91	cupB3		113.86980767990424	193.86612243202816	0.0	17.846795148796378	42.07371980745505	122.8623172291715	1446.8078645102698	37584.07342683013	1446.8078645102698
PA14_19490	PA3450	0.4597137229147761	6.577048956972383e-278	lsfA		959.4306019996982	2782.7011352171085	10.109516573734501	119.90819211068325	271.588633423691	718.2299857025168	46659.5478179373	7743425.607938584	46649.43830136357
PA14_01560	PA0128	0.34908826570587004	4.6250544171166227e-153			368.8396646712289	386.7737790608135	23.7917088981724	141.5508114500455	256.43300072887996	468.16479404650295	3966.42399110229	149593.956168983	3942.6322822041175
PA14_21320	PA3301	0.4174008570072172	1.7065791017704285e-224			286.21941438204965	146.8514398908987	58.115840102254495	182.69123419979724	240.759105551229	363.03517617266704	966.3221947272168	21565.34539803023	908.2063546249623
PA14_51020	PA1029	0.40545321708487775	9.573717389834744e-211			210.22114439130496	281.48955530120026	0.0	88.2622318718033	137.89860768433851	218.77390370614825	2580.65058890997	79236.36974366747	2580.65058890997
PA14_44700	PA1525	0.298836532342632	9.729789158208904e-111	alkB2		128.01104674178262	199.37365312079027	0.0	37.074373490662396	65.68321039602114	132.635363192331	1495.83477716183	39749.8535587292	1495.83477716183
PA14_58600	PA4516	0.3066229965382493	8.97519179105899e-117			145.16131121048508	204.18227206984673	0.0	29.235490271545125	83.1797217563813	174.31685940006852	1678.2858185144198	41690.400227604914	1678.2858185144198
PA14_14450	PA3833	0.4023993440887389	2.547181570534398e-207			213.7895278853768	329.21176577074016	0.0	104.81295486369675	154.9105413224275	248.19181647189453	6188.982779926	108380.38672188869	6188.982779926
PA14_42820	PA1677	0.395727208326961	5.819270544136141e-200			378.76681591837047	366.43153327658644	36.8989816237501	162.95024725664226	291.295665895166	466.7401838867745	5710.21241393172	134272.06857943008	5673.31343230797
PA14_12940	PA3937	0.4032299845291944	3.006322213528097e-208			90.77365573974807	303.9019171309998	0.0	10.510741260621801	24.354726171351146	67.06340795555133	5389.03138740659	92356.37523589705	5389.03138740659
PA14_55850	PA4299	0.3556200357965981	3.607614830508855e-159			125.83057826403476	186.6445382707128	0.0	12.609580874043223	38.681578548925046	168.00674346492076	1354.06370100942	34836.18366628757	1354.06370100942
PA14_60830	PA4598	0.14561596882611155	9.906487195940813e-27	mexD	least stable	387.5221062866775	782.4115771977356	0.0	100.990515956156	203.36757143927548	363.25979768966675	9887.126291115279	612167.8761330482	9887.126291115279
PA14_46330	PA1399	0.2543269108524479	1.0468279618834927e-79			51.08884857113036	63.57126865436338	0.0	15.528679133686424	27.5469749425148	62.09494611996778	571.838244505822	4041.306198325244	571.838244505822
PA14_17080	PA3654	0.4509083980373589	3.6911104454937686e-266	pyrH		1819.0268519625147	1297.1082944733857	31.369506607193603	874.8907142982848	1453.5554637057103	2444.5849850393997	8809.71078002616	1682489.9275916556	8778.341273418966
PA14_29820	PA2651	0.33774274597538073	8.579011273927863e-143			599.2608296355503	1030.2211000735924	59.9735486350902	336.542086232157	459.69555124221296	644.2415762391175	17188.3459896532	1061355.515036843	17128.37244101811
PA14_48740	PA1204	0.38574229590972337	2.9147731704057745e-189			147.05084710013878	90.76735457115272	2.41671589231018	85.37903211612492	128.9731024558405	192.60176155016927	885.638347262587	8238.712655845358	883.2216313702768
PA14_12910	PA3939	0.19741182485758813	4.011923623653853e-48			16.34322897682593	44.339998109580684	0.0	0.733353621771051	6.992520963469554	17.426545787973172	834.0572899018408	1966.0354323576187	834.0572899018408
PA14_02570	PA0210	0.28172792120494444	4.016855310934188e-98	mdcC		20.623697075462506	40.88758505653586	0.0	1.6054158083678824	6.44280073655688	18.592217812137584	361.341428583873	1671.7946117554548	361.341428583873
PA14_41840	PA1756	0.4515675357304559	5.007022207288659e-267	cysH		227.8326226968816	144.57867254080952	29.4335412033578	129.25077404823176	189.5344339304995	275.06510394694203	951.0863544975861	20902.99255366263	921.6528132942283
PA14_47850	PA1267	0.128500035411701	3.975153416837609e-21		least stable	30.528143677244937	77.69635492874245	0.0	4.590260668505836	9.653366779902253	22.57397624815323	854.374249546274	6036.723569213122	854.374249546274
PA14_43950	PA1588	0.6688232590797812	0.0	sucC	most stable	7569.033691726954	4902.970428454837	617.007431072159	4151.11287773881	6863.475926086405	9360.81378727077	41972.4292710662	24039119.02230261	41355.42183999404
PA14_26350	PA2915	0.4076944990273689	2.78291251053558e-213			372.0432216012815	612.102030699346	0.0	100.14080260196546	219.556384285793	403.4063279265	6841.6894212734105	374668.89598626306	6841.6894212734105
PA14_38560	PA2006	0.2938797913462035	5.415222855390431e-107			172.44452580537185	166.79888902624666	0.0	46.40346278966102	124.2997912436715	243.21580493772998	1002.7708698041	27821.869380390148	1002.7708698041
PA14_62300	PA4708	0.40253090356386745	1.8165738832204758e-207			303.3325103255977	386.8553375161825	0.0	69.43503459691539	145.680292985782	349.851384438585	2019.57708080608	149657.05216475946	2019.57708080608
PA14_55790	PA4294	0.32047387834983354	5.660146451662191e-128			259.9365594844444	408.79956355247754	0.0	17.929270722306278	75.82057243312016	309.1507692813748	2836.2177338574797	167117.08316069611	2836.2177338574797
PA14_56920	PA4378	0.3753237283112182	1.7308133089714067e-178	inaA		376.5530608066671	272.4203758197003	56.222318194892395	188.19590053817097	310.527514052644	445.008796094585	1894.95246994417	74212.86116174677	1838.7301517492776
PA14_69030	PA5227	0.4044287197429037	1.3617009809150888e-209			397.7555153013338	381.0061829461237	95.60797617935629	259.134895437407	338.7345970954185	443.60883672848877	7672.00318190826	145165.7114431751	7576.395205728903
PA14_33460	PA2415	0.31082604492228044	4.146855475431336e-120			59.420277056333205	81.12581259364495	0.0	10.393537566203776	27.1433668141203	79.40922281000272	626.7550304080461	6581.397468979202	626.7550304080461
PA14_00690	PA0057	0.1388330324317195	2.003965572301869e-24		least stable	54.267381793369516	73.92700952035783	0.0	20.99239042899187	35.0028810901684	56.67584930991735	590.101463659258	5465.202736623077	590.101463659258
PA14_56600	PA4353	0.3488016979231988	8.507007951468485e-153			107.88394677638603	109.62766805257172	14.3534446551294	52.20722444670875	78.7346374679959	123.93117931342574	1117.8418633993801	12018.225602644854	1103.4884187442508
PA14_47840	PA1268	0.15337308739503347	1.6606225091036627e-29			29.36773299296404	68.39546288406925	0.0	4.63337072428199	10.480270500692	21.918985046759918	733.404950300799	4677.939343126094	733.404950300799
PA14_67130	PA5082	0.18794779190515087	1.0489604132602647e-43			174.5656914093139	412.84833593164336	24.459270579948306	73.63589515841292	106.6224963913755	161.958647063044	8996.49417159713	170443.74848152706	8972.034901017183
PA14_11930	PA4013	0.31675819874456584	6.554241510035133e-125			130.4598851454139	65.57737626002941	7.73592709814067	84.77799565237947	117.838582638205	166.79705112428627	412.047452034762	4300.392277149469	404.3115249366213
PA14_35060	PA2282	0.2482025625058502	6.970405238758132e-76			41.21671969433271	54.91135690045502	0.0	13.083470144216001	22.7191147958887	41.699725883950926	528.5604878862661	3015.257116649149	528.5604878862661
PA14_64480	PA4876	0.5690110151649163	0.0	osmE	most stable	1345.6578510818572	1949.8715885657991	14.3544917406149	188.59349281120853	625.5874007593015	1698.2361973625748	14483.3443473777	3801999.211896113	14468.989855637086
PA14_34840	PA2302	0.4048957357223968	4.064342774681667e-210			1880.6828989003725	2387.280809129038	0.447008245632668	361.3700980904605	988.4396905049306	2451.7179703074576	15471.6319645455	5699109.661635795	15471.184956299869
PA14_43020	PA1659	0.3518515394040729	1.2555981461726142e-155			159.10801732236638	213.39105542074972	0.0	34.91335454658423	90.81159141484116	202.058561845049	2578.76047621933	45535.74253358148	2578.76047621933
PA14_33500	PA2413	0.3248478184705533	1.2307755838476795e-131	pvdH		511.96312689306376	3187.3741980114974	0.0	14.2898558255573	58.871290623369845	303.598801315052	57917.4969942163	10159354.278149435	57917.4969942163
PA14_37410	PA2095	0.18838858116547896	6.609217788567848e-44			47.65216223394863	81.26275371789463	0.0	10.34913604941535	21.453196774870698	44.27779943066854	752.3537186461508	6603.635141815197	752.3537186461508
PA14_02110	PA0169	0.1796311032504623	5.157885434558002e-40			69.77032894187208	72.16114922862162	0.0	21.432557773272578	51.5792477646768	89.4186955456142	454.18055371595995	5207.231457995399	454.18055371595995
PA14_21780	PA3264	0.3158862664569784	3.38176232886133e-124			115.37648557595755	86.78641402462874	0.0	57.52606610606435	97.12535394824386	136.926382330893	573.904457918387	7531.881659254276	573.904457918387
PA14_26780	PA2883	0.4140691484632284	1.3264739375960122e-220			623.846599489506	1270.1007376934076	8.864419620155788	118.28127015047849	287.38025075088854	630.0265974985438	12794.803221826001	1613155.8838893382	12785.938802205845
PA14_07960	PA0611	0.385834854211682	2.328724482460659e-189	prtR		420.33537414485147	325.5661052863688	77.86869987557691	248.950702011638	332.710179033517	482.9061634554845	2957.987612725801	105993.28891133497	2880.1189128502238
PA14_13830	PA3872	0.18522626119998445	1.771381136072904e-42	narI		138.2644066924353	288.3182935995366	0.0	14.45331246708395	32.92042638338175	104.00145233548525	2171.0235113052104	83127.4384241486	2171.0235113052104
PA14_09400	PA4217	0.35136292861100354	3.5851533823809397e-155	phzS		2316.6997289298874	4473.079267190584	0.0	151.2823750371635	712.4055680347465	2421.68512265698	40422.404247218	20008438.13057025	40422.404247218
PA14_42660	PA1690	0.3885626011235971	3.019599406410412e-192	pscU		97.06889772507614	135.56939377109666	0.0	29.184221136770926	55.5786802797755	108.25049262537723	1028.1865464826199	18379.06052746266	1028.1865464826199
PA14_15430	PA3867	0.021037832901341518	0.12400855235895546		least stable	82.63790387670856	71.80430536938694	0.0	44.90158737204437	66.50704220633429	97.68370323733136	618.150030349763	5155.85826958017	618.150030349763
PA14_49650	PA1140	0.25490899017320146	4.477158807915958e-80			214.41234713393615	491.3625214285378	0.0	106.413574473065	150.560481096618	207.05987500407926	8926.47055749688	241437.12746461024	8926.47055749688
PA14_48280	PA1237	0.09974651722664994	2.665184484379187e-13		least stable	30.72430465467881	87.77785503161951	0.0	2.179144543425262	9.697523557703095	26.480661449106226	816.06273300519	7704.95183395201	816.06273300519
PA14_34350	PA2343	0.16963867214284825	8.228204433694568e-36	mtlY		29.292096066493844	84.65160211410179	0.0	2.5326146388174577	7.756618187329995	22.750968442361227	994.636460462796	7165.893740484203	994.636460462796
PA14_50320	PA1089	0.34931976904757056	2.82559154495443e-153			278.3624335911009	420.0400595103073	0.0	154.913352904587	221.871857915387	327.605156253762	7399.413671896909	176433.6515934225	7399.413671896909
PA14_43220	PA1646	0.2817697726105889	3.750506495255522e-98			150.73216093576448	142.35521620091174	0.0	71.71612647999419	109.87039182361198	180.19013992984299	1158.1233138648402	20265.007579608326	1158.1233138648402
PA14_45590	PA1458	0.5138694356837467	0.0			2646.7929421674903	4249.03281874078	581.137371306065	1682.9682477532804	2128.1831821445303	2809.265855509748	72357.0128429316	18054279.894736223	71775.87547162554
PA14_67790	PA5133	0.499278170135471	0.0			553.3944855224908	234.0065356912262	167.716725333435	381.3495396983619	500.8631656464275	664.3843143939667	1462.74854377435	54759.05874620911	1295.031818440915
PA14_13250	PA3916	0.25591913116922993	1.0199786202457882e-80	moaE		206.28416807863903	632.7154078509687	19.5371343241419	74.11789986522538	99.0200010469131	134.1923452726925	8151.57884433467	400328.78733201773	8132.041710010528
PA14_40390	PA1863	0.17848915701956047	1.605410864913993e-39	modA		130.97667068402367	144.96930602514303	0.0	43.455218747397076	80.5928965768488	145.10216845410577	1306.46672195875	21016.09968941157	1306.46672195875
PA14_61400	PA4640	0.4465923868505024	1.588438924226151e-260	mqoB		1440.5384821120738	698.7633520110669	339.805828916463	937.2124544261249	1340.447291454645	1785.2991447987974	4496.81067575928	488270.2221137422	4157.004846842817
PA14_64050	PA4843	0.4581991627673717	7.305104539711439e-276			1869.8771720796674	1879.8355524974313	57.4819577365384	759.8930500154868	1524.34025186809	2323.866982410945	24919.413683702	3533781.704433323	24861.931725965464
PA14_18350	PA3554	0.4286445311807482	5.925041842686826e-238			853.0126395572065	2437.3647398266385	0.0	76.07397355994023	167.6871439167645	604.0616765628507	29520.280127647	5940746.874950177	29520.280127647
PA14_27430	PA2835	0.13241281000499028	2.4053477852039987e-22		least stable	45.217739700251606	113.85868948480098	0.0	10.1583960873582	17.423461295371702	31.8736056963496	858.6804910275999	12963.801171196328	858.6804910275999
